Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
1339,13:02:26,34.4,2.5,38.2,8.6,6.6,35.9
1340,13:02:27,34.5,2.6,38,8.4,7.2,35.9
1341,13:02:28,34.5,2.6,38.1,8.5,7.8,35.9
1342,13:02:29,34.5,2.6,38,8.4,8.1,35.9
1343,13:02:30,34.5,2.5,38,8.4,8.3,35.9
1344,13:02:31,34.6,2.5,38,8.4,8.5,35.8
1345,13:02:32,34.6,2.4,38.1,8.5,8.5,35.8
1346,13:02:33,34.6,2.5,38,8.4,8.5,35.8
1347,13:02:34,34.4,2.6,38.5,8.9,8.5,35.8
1348,13:02:35,34.5,2.5,38.2,8.6,8.5,35.8
1349,13:02:36,34.3,2.5,38.2,8.6,8.5,35.7
1350,13:02:37,34.2,2.6,38.5,8.9,8.6,35.7
1351,13:02:38,34.2,2.4,38.5,8.8,8.6,35.7
1352,13:02:39,34.2,2.5,38.5,8.8,8.6,35.7
1353,13:02:40,34.3,2.5,38.4,8.7,8.7,35.7
1354,13:02:41,34.4,2.5,38.4,8.7,8.7,35.8
1355,13:02:42,34.5,2.4,38.4,8.7,8.7,35.8
1356,13:02:43,34.4,2.5,38.4,8.7,8.7,35.8
1357,13:02:44,34.4,2.6,38.4,8.8,8.7,35.8
1358,13:02:45,34.5,2.6,38.2,8.6,8.7,35.8
1359,13:02:46,34.7,2.7,38.2,8.7,8.7,35.9
1360,13:02:47,34.6,2.6,38.4,8.8,8.7,35.9
1361,13:02:48,34.6,2.6,38.4,8.8,8.7,35.9
1362,13:02:49,34.6,2.8,38.5,8.9,8.7,35.9
1363,13:02:50,34.6,2.8,38.4,8.8,8.7,35.9
1364,13:02:51,34.5,2.9,38.4,8.9,8.8,35.9
1365,13:02:52,34.6,2.9,38.2,8.8,8.8,35.9
1366,13:02:53,34.5,2.9,38.5,9,8.8,35.9
1367,13:02:54,34.4,3.2,38.7,9.2,8.8,35.9
1368,13:02:55,34.4,3.4,38.6,9.2,8.9,35.9
1369,13:02:56,34.1,3.4,39.5,10.1,9,35.8
1370,13:02:57,33.6,3.8,40.8,11.4,9.3,35.8
1371,13:02:58,33.7,4.3,39.9,10.8,9.5,35.8
1372,13:02:59,34,4.9,38.4,9.7,9.6,35.8
1373,13:03:00,33.7,6.7,38.5,10.8,9.8,35.8
1374,13:03:01,33,7.7,40.4,12.9,10.2,35.7
1375,13:03:02,32.5,8.4,42.6,15.1,10.8,35.7
1376,13:03:03,32.3,8.2,44.4,16.6,11.6,35.7
1377,13:03:04,32.4,6,44.3,15.5,12.2,35.7
1378,13:03:05,33.1,4.3,43.6,14.3,12.7,35.7
1379,13:03:06,33.6,3.1,41.2,11.6,12.9,35.8
1380,13:03:07,34.6,2.3,38.5,8.8,12.6,35.8
1381,13:03:08,35.5,1.4,35.7,5.9,12.1,35.8
1382,13:03:09,35.9,1.2,33.1,3.3,11.5,35.8
1383,13:03:10,36.2,1.9,30.5,2,10.6,35.8
1384,13:03:11,36.1,2.8,28.2,3.4,9.6,36.1
1385,13:03:12,35.2,4.4,26.9,5.4,8.7,36.1
1386,13:03:13,34.9,5.5,26.2,6.7,7.7,36.1
1387,13:03:14,34.7,7.1,27.3,7.6,6.9,36.1
1388,13:03:15,34,9.2,29,9.2,6.4,36.1
1389,13:03:16,33.6,11.2,30.7,11.2,6.4,36.2
1390,13:03:17,33.2,12.7,33,13,6.8,36.2
1391,13:03:18,32.7,12,36,13.4,7.5,36.2
1392,13:03:19,32.3,11.3,38.7,14.3,8.6,36.2
1393,13:03:20,32.6,10.4,41,15.1,9.9,36.2
1394,13:03:21,32.3,8.5,43.2,15.7,11.2,36.1
1395,13:03:22,32.2,6.3,44.1,15.5,12.2,36.1
1396,13:03:23,33.1,4.3,43.3,14,12.9,36.1
1397,13:03:24,33.8,2.8,40.8,11.1,13.3,36.1
1398,13:03:25,35.1,2,37.7,8,13.1,36.1
1399,13:03:26,35.8,2,35.4,5.8,12.6,36.1
1400,13:03:27,36.3,2.4,32.9,3.7,11.7,36.1
1401,13:03:28,36.5,3.8,31.2,4,10.7,36.1
1402,13:03:29,36.3,5.2,31.2,5.3,9.8,36.1
1403,13:03:30,35.2,6.7,33,7.3,9,36.1
1404,13:03:31,34.5,9.2,34.6,10.2,8.5,36
1405,13:03:32,33.4,10.5,36.8,12.5,8.2,36
1406,13:03:33,32.4,12,38.7,14.8,8.3,36
1407,13:03:34,32.2,12.3,41.5,16.9,8.9,36
1408,13:03:35,32.2,11.7,44.1,18.3,9.9,36
1409,13:03:36,32.3,9.8,45.7,18.5,11.2,36
1410,13:03:37,31.8,8.3,47.6,19.4,12.7,36
1411,13:03:38,31.8,7.2,47.9,19.3,14.3,36
1412,13:03:39,31.4,8.6,49.4,21.2,15.9,36
1413,13:03:40,31.3,9.2,50.2,22.2,17.3,36
1414,13:03:41,31.4,10.2,51.2,23.5,18.7,35.9
1415,13:03:42,31.4,12.1,52.7,25.8,20,35.9
1416,13:03:43,31.3,13.9,54.6,28.3,21.3,35.9
1417,13:03:44,31.2,16.5,55.3,30.2,22.7,35.9
1418,13:03:45,31,19.2,56.2,32.5,24.1,35.9
1419,13:03:46,30.9,21.5,58.1,35.4,25.8,36
1420,13:03:47,30.9,23.5,59.1,37.4,27.6,36
1421,13:03:48,30.4,26.4,59.6,39.6,29.6,36
1422,13:03:49,29.9,29,59.8,41.6,31.6,36
1423,13:03:50,29.9,32.2,59.4,43.5,33.8,36
1424,13:03:51,30.7,35.3,58.8,45.6,36,35.9
1425,13:03:52,30.8,38.3,58.2,47.5,38.2,35.9
1426,13:03:53,30.4,41.3,57.5,49.6,40.3,35.9
1427,13:03:54,30.3,43.2,56.8,50.9,42.4,35.9
1428,13:03:55,29.8,45.3,55.3,51.9,44.3,35.9
1429,13:03:56,29.8,47.5,53.8,53.2,46.1,36.2
1430,13:03:57,29.9,49.5,52.1,54.2,47.8,36.2
1431,13:03:58,29.9,51.7,50.1,55.5,49.4,36.2
1432,13:03:59,29.9,53.1,47.9,56,50.8,36.2
1433,13:04:00,30,54.8,45.8,57,52.1,36.2
1434,13:04:01,30.1,55.8,43.6,57.4,53.3,36
1435,13:04:02,30.1,56.7,41,57.8,54.4,36
1436,13:04:03,30,58,38.1,58.5,55.2,36
1437,13:04:04,30.1,58.6,35.1,58.9,56,36
1438,13:04:05,30,58.6,32.7,58.7,56.7,36
1439,13:04:06,30.1,59.2,29.7,59.2,57.3,36
1440,13:04:07,30.1,59.2,27.3,59.3,57.8,36
1441,13:04:08,30,59,25,59.2,58.2,36
1442,13:04:09,30,58.2,23,58.6,58.5,36
1443,13:04:10,30,57.7,20.7,58.5,58.6,36
1444,13:04:11,30,56.8,18.4,58,58.7,36.2
1445,13:04:12,29.9,55.4,15.8,57.2,58.6,36.2
1446,13:04:13,29.8,54.1,13.3,56.6,58.4,36.2
1447,13:04:14,29.8,52.2,11.2,55.5,58.1,36.2
1448,13:04:15,29.7,49.9,9,54.1,57.6,36.2
1449,13:04:16,30.3,48.2,6.8,53.5,57,36.3
1450,13:04:17,30.4,46.1,5.4,52.3,56.3,36.3
1451,13:04:18,30.4,43.7,3.9,50.9,55.5,36.3
1452,13:04:19,30.3,41.3,3.2,49.3,54.6,36.3
1453,13:04:20,30.2,39.5,2.2,48.3,53.6,36.3
1454,13:04:21,30.3,36.7,1.9,46.2,52.4,36.3
1455,13:04:22,30.2,34.2,1.3,44.7,51.1,36.3
1456,13:04:23,30.1,31.7,1.2,42.9,49.8,36.3
1457,13:04:24,30.1,30.7,0.6,42.5,48.5,36.3
1458,13:04:25,29.9,28.8,0.5,41.2,47.2,36.3
1459,13:04:26,30,26.5,0.7,39.5,45.8,36
1460,13:04:27,29.8,23.4,1.8,36.7,44.2,36
1461,13:04:28,30,20.3,2.3,34.3,42.5,36
1462,13:04:29,30.2,18.1,3.5,32.1,40.8,36
1463,13:04:30,30.6,16,4.4,30.2,39,36
1464,13:04:31,30.9,13.2,6.2,27.2,37.1,36
1465,13:04:32,31.3,11.5,8.5,24.4,35.1,36
1466,13:04:33,31.4,10.6,10.7,22,33,36
1467,13:04:34,31.8,8.9,12.4,19.7,30.7,36
1468,13:04:35,32.3,8.4,14.1,18,28.4,36
1469,13:04:36,32.7,8.2,16.3,16,26.1,35.7
1470,13:04:37,33.6,6.5,18.4,13.3,23.7,35.7
1471,13:04:38,34.5,5.2,20.7,10.7,21.4,35.7
1472,13:04:39,35.2,3.6,22.6,8.2,19,35.7
1473,13:04:40,35.3,2.4,24.6,5.9,16.5,35.7
1474,13:04:41,35.4,1.1,25.5,4.6,14.3,35.8
1475,13:04:42,35.6,0.9,27.1,3,12.1,35.8
1476,13:04:43,35.8,0.9,28.9,1.4,10.1,35.8
1477,13:04:44,35.9,1,30.6,1.2,8.2,35.8
1478,13:04:45,35.8,1,32.6,2.8,6.7,35.8
1479,13:04:46,35.6,1,34.6,4.7,5.6,35.8
1480,13:04:47,35.4,1.4,35.6,5.8,4.8,35.8
1481,13:04:48,34.9,1.7,37.7,7.9,4.6,35.8
1482,13:04:49,34.6,2.7,38.6,9,4.6,35.8
1483,13:04:50,33.9,3.4,40.8,11.3,5.2,35.8
1484,13:04:51,33.5,4.3,42.5,13.2,6,35.9
1485,13:04:52,32.5,5.2,44.9,15.8,7.3,35.9
1486,13:04:53,32.3,6.8,45.7,17.1,8.9,35.9
1487,13:04:54,31.8,8.2,48,19.8,10.7,35.9
1488,13:04:55,31.4,9.1,49.4,21.4,12.6,35.9
1489,13:04:56,31.1,11.5,50.9,23.8,14.5,35.9
1490,13:04:57,31.1,12.2,51.6,24.8,16.4,35.9
1491,13:04:58,31.2,12.1,49.5,22.9,17.9,35.9
1492,13:05:00,31.9,10,47.4,20,19,35.9
1493,13:05:01,32.3,7.8,45.2,17.1,19.6,35.8
1494,13:05:02,33,5.8,42.9,14.1,19.7,35.8
1495,13:05:03,33.8,4.1,40.8,11.5,19.3,35.8
1496,13:05:04,34.6,2.6,38.7,9.1,18.5,35.8
1497,13:05:05,35.4,2,36.3,6.6,17.1,35.8
1498,13:05:06,35.9,1.8,34,4.4,15.4,35.8
1499,13:05:07,35.9,1.8,31.7,2.5,13.3,35.7
1500,13:05:08,35.9,2.2,29.6,2.2,11,35.7
1501,13:05:09,35.8,2.4,28.5,2.8,9,35.7
1502,13:05:10,35.4,2.4,26.9,3.9,7.4,35.7
1503,13:05:11,35,2.3,24.5,6,6.3,35.7
1504,13:05:12,35.1,1.7,22.3,7.9,5.7,36.1
1505,13:05:13,34.8,2.3,20.2,10.1,5.5,36.1
1506,13:05:14,34.3,3.1,18.5,11.9,5.8,36.1
1507,13:05:15,33.4,5.3,17.5,13.5,6.5,36.1
1508,13:05:16,32.3,7.1,16.2,15.5,7.6,36.1
1509,13:05:17,31.9,9.6,14.7,18.1,9.2,36.5
1510,13:05:18,31.1,11.9,12.8,20.9,11.1,36.5
1511,13:05:19,31.1,13.6,10.7,23.6,13.1,36.5
1512,13:05:20,31.3,15.1,8.4,26.3,15.4,36.5
1513,13:05:21,31.1,16.5,5.8,29.3,17.7,36.5
1514,13:05:22,30.8,18.2,3.6,32.1,20.1,36.3
1515,13:05:23,30.4,20.3,3.2,33.6,22.5,36.3
1516,13:05:24,30.1,22.9,4.2,34.5,24.7,36.3
1517,13:05:25,30.4,25.9,5.1,35.9,27,36.3
1518,13:05:26,31.1,28.5,6.2,37.2,29.1,36.3
1519,13:05:27,31.1,31.7,6.7,39.3,31.3,36.3
1520,13:05:28,30.5,34,8,40.5,33.2,36.3
1521,13:05:29,29.5,36.5,9.9,41.6,35,36.3
1522,13:05:30,30,38.7,12.3,42.6,36.7,36.3
1523,13:05:31,30.4,40.6,14.3,43.6,38.1,36.3
1524,13:05:32,30.3,42.6,16.7,44.6,39.3,36
1525,13:05:33,30.1,44.9,18.6,46.4,40.6,36
1526,13:05:34,29.8,46.9,20.6,47.8,41.9,36
1527,13:05:35,29.8,48,23.1,48.5,43.2,36
1528,13:05:36,30,48.8,26.1,49,44.4,36
1529,13:05:37,30.6,49.1,28.8,49.1,45.4,36
1530,13:05:38,30.8,50.5,31.5,50.5,46.4,36
1531,13:05:39,30.4,52.1,33.3,52.2,47.4,36
1532,13:05:40,30.1,53.4,35.3,53.7,48.5,36
1533,13:05:41,29.9,54.8,37.3,55.3,49.7,36
1534,13:05:42,29.9,55.4,39.8,56.2,50.9,35.8
1535,13:05:43,29.9,54,41.8,55.3,51.8,35.8
1536,13:05:44,30,52.3,44.3,54.2,52.4,35.8
1537,13:05:45,30.1,50.2,46.5,52.8,52.8,35.8
1538,13:05:46,30.1,47.7,47.6,50.8,53,35.8
1539,13:05:47,29.9,45.3,48.8,49,53,36.1
1540,13:05:48,29.9,43.1,50.3,47.7,52.7,36.1
1541,13:05:49,30.1,41.5,52.4,47.2,52.2,36.1
1542,13:05:50,30.2,39.8,53.9,46.5,51.5,36.1
1543,13:05:51,30.5,38,53.3,44.6,50.4,35.9
1544,13:05:52,30.6,36,51.7,42,49,35.9
1545,13:05:53,30.7,34.2,49.8,39.5,47.4,35.9
1546,13:05:54,30.8,34,47.2,38.1,45.8,35.9
1547,13:05:55,30.7,34.4,44.4,37.3,44.3,35.9
1548,13:05:56,30.7,34.1,41.7,36,42.8,35.9
1549,13:05:57,30.6,34.1,38.9,35.2,41.4,35.9
1550,13:05:58,30.4,35.2,36.1,35.7,40.2,35.9
1551,13:05:59,30.5,36.7,33.3,36.8,39.2,35.9
1552,13:06:00,30.5,38.6,30.8,38.6,38.4,35.9
1553,13:06:01,30.4,40.9,29.6,40.9,38,35.9
1554,13:06:02,30.3,43.5,28.6,43.5,38.2,35.9
1555,13:06:03,30.2,45.6,28.9,45.6,38.8,35.9
1556,13:06:04,30.1,47.9,30.7,47.9,39.8,35.9
1557,13:06:05,30,50,32.7,50.1,41,35.9
1558,13:06:06,29.6,50.8,35.3,51.1,42.6,35.9
1559,13:06:07,29.6,51.5,37.9,52.1,44.2,36
1560,13:06:08,29.7,51.2,40.8,52.3,45.9,36
1561,13:06:09,29.8,49.8,43.5,51.6,47.4,36
1562,13:06:10,29.8,47.8,45.7,50.3,48.5,36
1563,13:06:11,29.7,45.8,46.9,48.9,49.3,36.1
1564,13:06:12,29.9,43,46.7,46.1,49.6,36.1
1565,13:06:13,30.1,40.1,46.3,43.3,49.4,36.1
1566,13:06:14,30.5,37.4,46,40.7,48.6,36.1
1567,13:06:15,30.6,35.3,44.2,38.1,47.4,36.1
1568,13:06:16,30.5,34.9,41.7,36.8,46,36.3
1569,13:06:17,30.5,35,39.1,36.1,44.4,36.3
1570,13:06:18,30.3,36.6,36.8,37.2,42.9,36.3
1571,13:06:19,30.3,38.9,35,39.3,41.7,36.3
1572,13:06:20,30.3,41.2,33.9,41.4,40.8,36.3
1573,13:06:21,30.3,43.8,33.5,44,40.3,36.3
1574,13:06:22,30.2,46.9,33.5,47,40.4,36.4
1575,13:06:23,30.2,49.1,32.9,49.2,41,36.4
1576,13:06:24,30.1,51.5,34.4,51.7,42.1,36.4
1577,13:06:25,30,52.8,37,53.2,43.6,36.4
1578,13:06:26,30,54,39,54.7,45.4,36.4
1579,13:06:27,30,53,41,54.1,47.2,36.3
1580,13:06:28,29.8,51.7,43.3,53.4,48.8,36.3
1581,13:06:29,29.7,50.2,46.1,52.7,50.1,36.3
1582,13:06:30,29.6,48.2,48.7,51.7,51.2,36.3
1583,13:06:31,29.6,46.5,51,51,51.9,36.3
1584,13:06:32,29.5,44.5,52.9,50,52.2,36.2
1585,13:06:33,29.9,41.5,53.9,47.9,52.1,36.2
1586,13:06:34,30.2,39.1,54.6,46.2,51.5,36.2
1587,13:06:35,30.3,36.6,55.4,44.5,50.6,36.2
1588,13:06:36,30.4,34.2,54.7,42.2,49.4,36.1
1589,13:06:37,30.5,32.3,53,39.6,47.9,36.1
1590,13:06:38,30.7,29.7,51.4,36.6,46.2,36.1
1591,13:06:39,30.6,27.8,48.8,33.6,44.3,36.1
1592,13:06:40,30.5,26,46.8,31,42.3,36.1
1593,13:06:41,30.5,26.2,44.6,29.9,40.1,36
1594,13:06:42,30.7,25.9,41.9,28.5,38,36
1595,13:06:43,30.8,26.4,39.8,28.1,36,36
1596,13:06:44,30.9,26.8,37.9,28,34.2,36
1597,13:06:45,31,27.1,35.2,27.6,32.5,36
1598,13:06:46,31,27.2,32.3,27.3,31,36
1599,13:06:47,30.7,26.6,29.7,26.6,29.7,36
1600,13:06:48,30.7,24.8,27.3,24.9,28.5,36
1601,13:06:49,30.8,24.1,25,24.6,27.7,36
1602,13:06:50,30.8,25.5,22.7,26.5,27.2,36
1603,13:06:51,30.4,27.5,20.9,29,27.1,36
1604,13:06:52,30.4,28.9,19.4,30.7,27.3,35.9
1605,13:06:53,30.4,30.2,17.1,32.9,27.8,35.9
1606,13:06:54,30.6,32.7,16.6,35.4,28.5,35.9
1607,13:06:55,31,34.5,18.2,36.5,29.4,35.9
1608,13:06:56,30.8,36.1,20.3,37.4,30.4,35.8
1609,13:06:57,30.8,37,21.9,37.9,31.6,35.8
1610,13:06:58,30.7,35.7,24.2,36.1,32.7,35.8
1611,13:06:59,30.4,33.5,26.3,33.7,33.6,35.8
1612,13:07:00,30.3,30.7,27.6,30.8,34,35.8
1613,13:07:01,30.7,27.5,27.6,27.6,33.9,35.6
1614,13:07:02,30.9,24.3,27.2,24.5,33.3,35.6
1615,13:07:03,30.8,23.8,25.1,24.3,32.4,35.6
1616,13:07:04,30.9,23.2,22.5,24.4,31.3,35.6
1617,13:07:05,31.1,22.6,20.1,24.7,30.1,35.6
1618,13:07:06,30.9,23.3,17.5,26.4,29,35.7
1619,13:07:07,30.8,23.9,14.9,28.2,28.1,35.7
1620,13:07:08,30.6,26.6,13.9,31.1,27.6,35.7
1621,13:07:09,30.5,28.9,12.6,33.7,27.6,35.7
1622,13:07:10,30.4,31.2,12.8,35.7,28.1,35.7
1623,13:07:11,30.3,32.9,15.2,36.1,28.9,35.7
1624,13:07:12,30.6,34.4,17.9,36.5,30.1,36
1625,13:07:13,30.6,36,20.7,37.2,31.4,36
1626,13:07:14,30.5,36.5,23.4,37,32.7,36
1627,13:07:15,30.5,35.7,26.2,35.9,33.8,36
1628,13:07:16,30.3,35,29,35,34.6,36.1
1629,13:07:17,30.4,35.4,31.9,35.5,35.4,36.1
1630,13:07:18,30.3,35.3,35,35.7,35.8,36.1
1631,13:07:19,30.4,34,37.2,34.7,35.9,36.1
1632,13:07:20,30.6,32.2,39.2,33.4,35.7,36.1
1633,13:07:21,30.6,29.7,40.4,31.4,35.2,36
1634,13:07:22,30.7,26.5,40.4,28.4,34.4,36
1635,13:07:23,31,23.5,40,25.6,33.3,36
1636,13:07:24,31.2,20.8,39,22.7,31.8,36
1637,13:07:25,31.5,18.3,38.9,20.4,30.3,36
1638,13:07:26,31.8,16.9,37.5,18.5,28.6,36
1639,13:07:27,32.6,14.6,36,15.8,26.7,36
1640,13:07:28,33,12.5,35.7,13.7,24.5,36
1641,13:07:29,34.2,10.1,36.1,11.8,22.2,36
1642,13:07:30,34.6,7.7,35.8,9.7,19.8,36
1643,13:07:31,34.9,6.2,34.7,7.8,17.4,35.9
1644,13:07:32,35.5,4.6,33.6,5.9,15.2,35.9
1645,13:07:33,36.1,3.2,31.8,3.7,13,35.9
1646,13:07:34,36.1,2.9,30.3,3,11,35.9
1647,13:07:35,36,3.5,29,3.6,9.3,35.9
1648,13:07:36,35.8,3.3,27.7,4,7.9,35.9
1649,13:07:37,35.7,3.2,27.7,3.9,6.7,35.8
1650,13:07:38,35.6,3.2,27.6,4,5.7,35.8
1651,13:07:39,35.6,3.1,27.6,3.9,4.9,35.8
1652,13:07:40,35.6,3.1,27.6,3.9,4.4,35.8
1653,13:07:41,35.6,3.1,27.7,3.8,4,35.7
1654,13:07:42,35.6,3.1,27.6,3.9,3.7,35.7
1655,13:07:43,35.6,3.1,27.7,3.8,3.8,35.7
1656,13:07:44,35.6,3.2,27.7,3.9,3.9,35.7
1657,13:07:45,35.6,3.2,27.6,4,3.9,35.7
1658,13:07:46,35.6,3.1,27.7,3.8,3.9,35.7
1659,13:07:47,35.6,2.7,28,3.4,3.8,35.7
1660,13:07:48,35.6,2.4,27.8,3.2,3.7,35.7
1661,13:07:49,35.5,2.4,27.7,3.3,3.7,35.7
1662,13:07:50,35.6,2.3,28,3.1,3.6,35.7
1663,13:07:51,35.4,2.4,27.7,3.3,3.6,35.5
1664,13:07:52,35.3,2.6,27.3,3.7,3.5,35.5
1665,13:07:53,35.3,2.9,27.2,4.1,3.6,35.5
1666,13:07:54,35.5,3.5,28.3,3.9,3.6,35.5
1667,13:07:55,35.6,3.4,29.6,3.4,3.5,35.5
1668,13:07:56,36,3.3,31.6,3.7,3.5,35.7
1669,13:07:57,35.8,2.3,33.3,4,3.6,35.7
1670,13:07:58,35.5,2.2,34.7,5.1,3.8,35.7
1671,13:07:59,34.9,3.3,36.7,7.4,4.2,35.7
1672,13:08:00,34.1,3.1,38.9,9.4,4.8,35.7
1673,13:08:01,34.1,2.6,39.2,9.6,5.4,35.7
1674,13:08:02,35,2.6,36.8,7.3,5.8,35.8
1675,13:08:03,35.7,3.1,33.9,5,5.9,35.8
1676,13:08:04,36,3.5,31.5,3.8,5.9,35.8
1677,13:08:05,35.6,4.1,28.3,4.4,6,35.8
1678,13:08:06,35,4.6,25.4,6.5,6.3,35.8
1679,13:08:07,34.6,6.5,23.4,9.2,6.8,35.8
1680,13:08:08,34,8.5,22.9,11.1,7.4,35.8
1681,13:08:09,34,10.4,24.4,11.8,7.8,35.8
1682,13:08:10,34.3,10.4,27.4,10.7,7.9,35.8
1683,13:08:11,34.4,9.3,30.4,9.3,7.9,36
1684,13:08:12,35,7.5,32.6,7.9,8,36
1685,13:08:13,35.7,5,33.3,6,8.1,36
1686,13:08:14,35.9,2.7,33.9,4.8,8.2,36
1687,13:08:15,35.8,1,33.5,3.7,8.1,36
1688,13:08:16,36,0.8,31.3,1.5,7.6,36
1689,13:08:17,36,1.1,28.6,1.8,6.9,36
1690,13:08:18,35.6,1.5,25.8,4.4,6.2,36
1691,13:08:19,35.3,2.5,23.1,7.3,5.7,36
1692,13:08:20,34.6,4.1,20.4,10.4,5.7,36
1693,13:08:21,33.4,6.2,19,12.6,6,36
1694,13:08:22,32.4,8.8,18.4,14.6,6.7,36
1695,13:08:23,32.2,10.6,19.6,14.8,7.6,36
1696,13:08:24,32.8,12.1,22.6,14.2,8.5,36
1697,13:08:25,32.9,13.6,25.6,14.3,9.6,36
1698,13:08:26,33.1,14.9,28.7,15,11,36
1699,13:08:27,33.6,13.7,31.1,13.7,12.1,36
1700,13:08:28,33.9,11.3,32.7,11.6,12.9,36
1701,13:08:29,34.6,8.6,32.4,8.9,13,36
1702,13:08:30,35.3,6.8,30.3,6.8,12.7,36
1703,13:08:31,35,5.5,27.3,6.2,12,35.9
1704,13:08:32,34.5,6.1,25,7.9,11.3,35.9
1705,13:08:33,33.5,7.8,23.4,10.2,10.9,35.9
1706,13:08:34,33.1,9.2,21.8,12.3,10.7,35.9
1707,13:08:35,32.9,8,19.8,13,10.6,35.9
1708,13:08:36,32.6,7.9,17.1,15.1,10.6,36
1709,13:08:37,32.3,8.5,14.4,17.8,11,36
1710,13:08:38,32.2,8.5,13,19,11.7,36
1711,13:08:39,32.3,6.5,12.9,18.3,12.7,36
1712,13:08:40,32.7,5.7,15.6,15.5,13.5,36
1713,13:08:41,33.5,5,18.2,12.8,14.2,35.8
1714,13:08:42,34.2,3.4,20.6,10,14.4,35.8
1715,13:08:43,34.4,1.7,22.9,7.3,14.1,35.8
1716,13:08:44,35,1,25.6,4.5,13.3,35.8
1717,13:08:45,35.7,0.9,28.3,2,12.2,35.8
1718,13:08:46,36.3,0.8,30.8,1.1,10.8,36.1
1719,13:08:47,36.3,1.4,32.8,3.1,9.4,36.1
1720,13:08:48,35.8,1.5,35.2,5.4,8,36.1
1721,13:08:49,34.9,2.2,37.6,7.9,7,36.1
1722,13:08:50,34.1,2.6,39.6,10,6.4,36.1
1723,13:08:51,33.2,3.6,41.5,12.1,6.3,36
1724,13:08:52,32.9,4.5,43.8,14.5,6.8,36
1725,13:08:53,32.1,5.8,45.8,16.8,7.7,36
1726,13:08:54,32,6.6,47.2,18.4,9.1,36
1727,13:08:55,31.8,8.2,49.4,21,11,36
1728,13:08:56,31.6,8.5,49.4,21.2,13,36
1729,13:08:57,31.9,7.2,47.3,18.7,14.6,36
1730,13:08:58,32.1,5.9,44.6,15.7,15.6,36
1731,13:08:59,33.4,4.3,41.8,12.6,16.1,36
1732,13:09:00,34.1,4.1,39.6,10.4,16.1,36
1733,13:09:01,35,4.1,36.8,7.9,15.7,35.8
1734,13:09:02,35.7,4.6,34.2,6.2,14.9,35.8
1735,13:09:03,35.5,7,32.9,7.6,14,35.8
1736,13:09:04,35.2,9.8,33.1,10.3,13.2,35.8
1737,13:09:05,34,11.3,35.2,12.5,12.3,35.8
1738,13:09:06,32.5,13.6,37.7,15.6,11.8,35.7
1739,13:09:07,31.9,14.7,40.5,18.1,11.7,35.7
1740,13:09:08,31.9,14.6,42.9,19.5,12.1,35.7
1741,13:09:09,31.9,13,44.6,19.5,12.8,35.7
1742,13:09:10,32,10.8,46,19.3,13.6,35.7
1743,13:09:11,31.9,8.5,47.3,19.3,14.8,35.7
1744,13:09:12,32,6.9,47.2,18.5,16,35.7
1745,13:09:13,32.2,5.5,45,16,16.8,35.7
1746,13:09:14,33.2,4.1,42.7,13.3,17.1,35.7
1747,13:09:15,33.8,2.9,39.9,10.4,16.9,35.7
1748,13:09:16,34.6,1.8,37.7,7.9,16.2,35.5
1749,13:09:17,35.3,1.2,35.1,5.2,14.9,35.5
1750,13:09:18,35.6,0.9,33.3,3.4,13.3,35.5
1751,13:09:19,35.8,1.5,31.4,2,11.5,35.5
1752,13:09:20,35.6,1.8,29,2.1,9.8,35.5
1753,13:09:21,35.1,1.9,26.4,4.1,8.3,35.7
1754,13:09:22,34.5,2,23.6,6.7,7.1,35.7
1755,13:09:23,34.4,2.8,21.2,9.2,6.4,35.7
1756,13:09:24,33.8,3.5,18.8,11.7,6.3,35.7
1757,13:09:25,32.8,4.5,16.8,13.9,6.6,35.7
1758,13:09:26,32.6,4.4,16.1,14.6,7.3,35.5
1759,13:09:27,32.3,5.2,14.8,16.1,8.4,35.5
1760,13:09:28,31.9,8,13.8,18.1,9.9,35.5
1761,13:09:29,31.9,10.4,14.2,18.9,11.5,35.5
1762,13:09:30,31.6,13.2,14.3,20.5,13.4,35.5
1763,13:09:31,31.6,15.7,15.6,21.4,15.1,35.3
1764,13:09:32,31.6,18,17.9,21.7,16.6,35.3
1765,13:09:33,31.7,17.1,20.4,19.6,17.7,35.3
1766,13:09:34,32.5,17,23.9,18.1,18.3,35.3
1767,13:09:35,32.6,17.2,27.1,17.4,18.6,35.3
1768,13:09:36,33.2,16.5,29.7,16.5,18.8,35.4
1769,13:09:37,32.7,16.5,33,16.8,18.9,35.4
1770,13:09:38,32.3,16.5,35.9,17.6,18.9,35.4
1771,13:09:39,31.8,16.4,39.1,18.8,18.8,35.4
1772,13:09:40,31.7,16,41.8,19.9,18.8,35.4
1773,13:09:41,31.8,14.7,44.3,20.6,18.7,35.7
1774,13:09:42,32,12.7,46,20.4,18.6,35.7
1775,13:09:43,32,10.2,47.1,19.9,18.6,35.7
1776,13:09:44,31.8,8.2,47.9,19.7,18.8,35.7
1777,13:09:45,32.1,6.7,46.7,17.9,18.8,35.7
1778,13:09:46,32.6,5.4,44.1,15.1,18.7,35.8
1779,13:09:47,33.4,3.8,42.5,13,18.3,35.8
1780,13:09:48,33.9,3.7,40.4,11,17.6,35.8
