Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
896,12:54:21,36.4,3.4,30.2,3.4,3.4,36.1
897,12:54:22,36.4,3.4,30.2,3.4,3.4,36.1
898,12:54:23,36.4,3.4,30.2,3.4,3.4,36.1
899,12:54:24,36.3,3.4,30.2,3.4,3.4,36
900,12:54:25,36.3,3.4,30.2,3.4,3.4,36
901,12:54:26,36.3,3.4,30.2,3.4,3.4,36
902,12:54:27,36.3,3.4,30.2,3.4,3.4,36
903,12:54:28,36.3,3.4,30.2,3.4,3.4,36
904,12:54:29,36.1,3.4,30.2,3.4,3.4,35.8
905,12:54:30,36.1,3.4,30.2,3.4,3.4,35.8
906,12:54:31,36.1,3.4,30.2,3.4,3.4,35.8
907,12:54:32,36.1,3.4,30.2,3.4,3.4,35.8
908,12:54:33,36.1,3.4,30.2,3.4,3.4,35.8
909,12:54:34,36.2,3.4,30.2,3.4,3.4,35.9
910,12:54:35,36.2,3.4,30.2,3.4,3.4,35.9
911,12:54:36,36.2,3.4,30.2,3.4,3.4,35.9
912,12:54:37,36.2,3.4,30.2,3.4,3.4,35.9
913,12:54:38,36.2,3.4,30.2,3.4,3.4,35.9
914,12:54:39,36.4,3.4,30.2,3.4,3.4,36.1
915,12:54:40,36.4,3.4,30.2,3.4,3.4,36.1
916,12:54:41,36.4,3.4,30.2,3.4,3.4,36.1
917,12:54:41,36.4,3.4,30.2,3.4,3.4,36.1
918,12:54:42,36.4,3.4,30.2,3.4,3.4,36.1
919,12:54:43,36.5,3.4,30.2,3.4,3.4,36.1
920,12:54:44,36.5,3.4,30.2,3.4,3.4,36.1
921,12:54:45,36.5,3.4,30.2,3.4,3.4,36.1
922,12:54:46,36.5,3.4,30.2,3.4,3.4,36.1
923,12:54:47,36.5,3.4,30.2,3.4,3.4,36.1
924,12:54:48,36.3,3.4,30.2,3.4,3.4,36
925,12:54:49,36.3,3.4,30.2,3.4,3.4,36
926,12:54:50,36.3,3.4,30.2,3.4,3.4,36
927,12:54:51,36.3,3.4,30.2,3.4,3.4,36
928,12:54:52,36.3,3.4,30.2,3.4,3.4,36
929,12:54:53,36.2,3.4,30.2,3.4,3.4,35.9
930,12:54:54,36.2,3.4,30.2,3.4,3.4,35.9
931,12:54:55,36.2,3.4,30.2,3.4,3.4,35.9
932,12:54:56,36.2,3.4,30.2,3.4,3.4,35.9
933,12:54:57,36.2,3.4,30.2,3.4,3.4,35.9
934,12:54:58,36.2,3.4,30.2,3.4,3.4,35.9
935,12:54:59,36.2,3.4,30.2,3.4,3.4,35.9
936,12:55:00,36.2,3.4,30.2,3.4,3.4,35.9
937,12:55:01,36.2,3.4,30.2,3.4,3.4,35.9
938,12:55:02,36.2,3.4,30.2,3.4,3.4,35.9
939,12:55:03,36.2,3.4,30.2,3.4,3.4,35.9
940,12:55:04,36,3.4,30.2,3.4,3.4,35.7
941,12:55:05,36,3.4,30.2,3.4,3.4,35.7
942,12:55:06,36,3.4,30.2,3.4,3.4,35.7
943,12:55:07,36,3.4,30.2,3.4,3.4,35.7
944,12:55:08,35.8,3.4,30.2,3.4,3.4,35.5
945,12:55:09,35.8,3.4,30.2,3.4,3.4,35.5
946,12:55:10,35.8,3.4,30.2,3.4,3.4,35.5
947,12:55:11,35.8,3.4,30.2,3.4,3.4,35.5
948,12:55:12,35.8,3.4,30.2,3.4,3.4,35.5
949,12:55:13,35.7,3.4,30.2,3.4,3.4,35.4
950,12:55:14,35.7,3.4,30.2,3.4,3.4,35.4
951,12:55:15,35.7,3.4,30.2,3.4,3.4,35.4
952,12:55:16,35.7,3.4,30.2,3.4,3.4,35.4
953,12:55:17,35.7,3.4,30.2,3.4,3.4,35.4
954,12:55:18,35.6,3.4,30.2,3.4,3.4,35.3
955,12:55:19,35.6,3.4,30.2,3.4,3.4,35.3
956,12:55:20,35.6,3.4,30.2,3.4,3.4,35.3
957,12:55:21,35.6,3.4,30.2,3.4,3.4,35.3
958,12:55:22,35.6,3.4,30.2,3.4,3.4,35.3
959,12:55:23,35.7,3.4,30.2,3.4,3.4,35.4
960,12:55:24,35.7,3.4,30.2,3.4,3.4,35.4
961,12:55:25,35.7,3.4,30.2,3.4,3.4,35.4
962,12:55:26,35.7,3.4,30.3,3.4,3.4,35.4
963,12:55:27,35.7,3.4,30.3,3.4,3.4,35.4
964,12:55:28,35.5,3.4,30.3,3.4,3.4,35.2
965,12:55:29,35.5,3.4,30.3,3.4,3.4,35.2
966,12:55:30,35.5,3.4,30.2,3.4,3.4,35.2
967,12:55:31,35.5,3.4,30.2,3.4,3.4,35.2
968,12:55:32,35.5,3.5,30.3,3.5,3.4,35.2
969,12:55:33,35.5,3.4,30.3,3.4,3.4,35.2
970,12:55:34,35.5,3.4,30.2,3.4,3.4,35.2
971,12:55:35,35.5,3.4,30.3,3.4,3.4,35.2
972,12:55:36,35.5,3.4,30.3,3.4,3.4,35.2
973,12:55:37,35.5,3.4,30.3,3.4,3.4,35.2
974,12:55:38,35.7,3.4,30.3,3.4,3.4,35.4
975,12:55:39,35.7,3.4,30.3,3.4,3.4,35.4
976,12:55:40,35.7,3.5,30.3,3.5,3.4,35.4
977,12:55:41,35.7,3.5,30.3,3.5,3.5,35.4
978,12:55:42,35.7,3.4,30.2,3.4,3.4,35.4
979,12:55:43,35.7,3.4,30.3,3.4,3.4,35.4
980,12:55:44,35.7,3.4,30.2,3.4,3.4,35.4
981,12:55:45,35.7,3.5,30.3,3.5,3.4,35.4
982,12:55:46,35.7,3.4,30.3,3.4,3.4,35.4
983,12:55:47,35.7,3.4,30.2,3.4,3.4,35.4
984,12:55:48,35.7,3.5,30.3,3.5,3.5,35.4
985,12:55:49,35.6,3.5,30.3,3.5,3.5,35.3
986,12:55:50,35.6,3.4,30.3,3.4,3.5,35.3
987,12:55:51,35.6,3.5,30.3,3.5,3.5,35.3
988,12:55:52,35.6,3.4,30.3,3.4,3.5,35.3
989,12:55:53,35.5,3.5,30.3,3.5,3.5,35.2
990,12:55:54,35.5,3.4,30.3,3.4,3.5,35.2
991,12:55:55,35.5,3.4,30.3,3.4,3.5,35.2
992,12:55:56,35.5,3.5,30.3,3.5,3.5,35.2
993,12:55:57,35.5,3.4,30.3,3.4,3.5,35.2
994,12:55:58,35.4,3.4,30.3,3.4,3.5,35.1
995,12:55:59,35.4,3.4,30.3,3.4,3.5,35.1
996,12:56:00,35.4,3.4,30.3,3.4,3.5,35.1
997,12:56:01,35.4,3.4,30.3,3.4,3.4,35.1
998,12:56:02,35.4,3.4,30.2,3.4,3.4,35.1
999,12:56:03,35.5,3.4,30.3,3.4,3.4,35.3
1000,12:56:04,35.5,3.4,30.3,3.4,3.4,35.3
1001,12:56:05,35.5,3.5,30.3,3.5,3.4,35.3
1002,12:56:06,35.5,3.4,30.3,3.4,3.4,35.3
1003,12:56:07,35.5,3.5,30.3,3.5,3.4,35.3
1004,12:56:08,35.5,3.4,30.3,3.4,3.4,35.3
1005,12:56:09,35.7,3.5,30.3,3.5,3.5,35.4
1006,12:56:10,35.7,3.4,30.3,3.4,3.5,35.4
1007,12:56:11,35.7,3.5,30.3,3.5,3.5,35.4
1008,12:56:12,35.7,3.5,30.3,3.5,3.5,35.4
1009,12:56:13,35.7,3.5,30.3,3.5,3.5,35.4
1010,12:56:14,35.7,3.5,30.3,3.5,3.5,35.4
1011,12:56:15,35.7,3.5,30.3,3.5,3.5,35.4
1012,12:56:16,35.7,3.5,30.3,3.5,3.5,35.4
1013,12:56:17,35.7,3.5,30.3,3.5,3.5,35.4
1014,12:56:18,35.7,3.5,30.3,3.5,3.5,35.4
1015,12:56:19,35.6,3.5,30.3,3.5,3.5,35.3
1016,12:56:20,35.6,3.5,30.3,3.5,3.5,35.3
1017,12:56:21,35.6,3.5,30.3,3.5,3.5,35.3
1018,12:56:22,35.6,3.5,30.3,3.5,3.5,35.3
1019,12:56:23,35.5,3.5,30.3,3.5,3.5,35.2
1020,12:56:24,35.5,3.5,30.3,3.5,3.5,35.2
1021,12:56:25,35.5,3.5,30.3,3.5,3.5,35.2
1022,12:56:26,35.5,3.4,30.3,3.4,3.5,35.2
1023,12:56:27,35.5,3.5,30.3,3.5,3.5,35.2
1024,12:56:28,35.5,3.5,30.3,3.5,3.5,35.2
1025,12:56:29,35.3,3.5,30.3,3.5,3.5,35.1
1026,12:56:30,35.3,3.5,30.3,3.5,3.5,35.1
1027,12:56:31,35.3,3.5,30.4,3.5,3.5,35.1
1028,12:56:32,35.3,3.5,30.3,3.5,3.5,35.1
1029,12:56:33,35.3,3.5,30.3,3.5,3.5,35.1
1030,12:56:34,35.3,3.5,30.3,3.5,3.5,35.1
1031,12:56:35,35.3,3.5,30.3,3.5,3.5,35.1
1032,12:56:36,35.3,3.5,30.3,3.5,3.5,35.1
1033,12:56:37,35.3,3.5,30.3,3.5,3.5,35.1
1034,12:56:38,35.3,3.5,30.3,3.5,3.5,35.1
1035,12:56:39,35.3,3.5,30.3,3.5,3.5,35.1
1036,12:56:40,35.3,3.5,30.3,3.5,3.5,35.1
1037,12:56:41,35.3,3.5,30.3,3.5,3.5,35.1
1038,12:56:42,35.3,3.5,30.3,3.5,3.5,35.1
1039,12:56:43,35.2,3.5,30.3,3.5,3.5,35
1040,12:56:44,35.2,3.5,30.3,3.5,3.5,35
1041,12:56:45,35.2,3.5,30.3,3.5,3.5,35
1042,12:56:46,35.2,3.5,30.3,3.5,3.5,35
1043,12:56:47,35.2,3.5,30.3,3.5,3.5,35
1044,12:56:48,35.2,3.5,30.3,3.5,3.5,35
1045,12:56:49,35.3,3.5,30.3,3.5,3.5,35.1
1046,12:56:50,35.3,3.5,30.3,3.5,3.5,35.1
1047,12:56:51,35.3,3.5,30.3,3.5,3.5,35.1
1048,12:56:52,35.3,3.5,30.3,3.5,3.5,35.1
1049,12:56:53,35.3,3.5,30.3,3.5,3.5,35.1
1050,12:56:54,35.4,3.5,30.3,3.5,3.5,35.2
1051,12:56:55,35.4,3.5,30.3,3.5,3.5,35.2
1052,12:56:56,35.4,3.5,30.3,3.5,3.5,35.2
1053,12:56:57,35.4,3.5,30.3,3.5,3.5,35.2
1054,12:56:58,35.4,3.5,30.3,3.5,3.5,35.2
1055,12:56:59,35.5,3.5,30.3,3.5,3.5,35.2
1056,12:57:00,35.5,3.5,30.3,3.5,3.5,35.2
1057,12:57:01,35.5,3.5,30.3,3.5,3.5,35.2
1058,12:57:02,35.5,3.5,30.3,3.5,3.5,35.2
1059,12:57:03,35.5,3.5,30.3,3.5,3.5,35.2
1060,12:57:04,35.7,3.5,30.3,3.5,3.5,35.5
1061,12:57:05,35.7,3.5,30.3,3.5,3.5,35.5
1062,12:57:06,35.7,3.5,30.3,3.5,3.5,35.5
1063,12:57:07,35.7,3.5,30.3,3.5,3.5,35.5
1064,12:57:08,35.5,3.4,30.3,3.4,3.5,35.2
1065,12:57:09,35.5,3.5,30.2,3.5,3.5,35.2
1066,12:57:10,35.5,3.5,30.1,3.5,3.5,35.2
1067,12:57:11,35.5,3.5,30.2,3.5,3.5,35.2
1068,12:57:12,35.5,3.4,30.1,3.4,3.5,35.2
1069,12:57:13,35.5,3.4,30.3,3.4,3.5,35.2
1070,12:57:14,35.7,3.3,31,3.4,3.5,35.4
1071,12:57:15,35.7,3.5,31.4,3.8,3.5,35.4
1072,12:57:16,35.7,3.5,31.4,3.8,3.5,35.4
1073,12:57:17,35.7,3.5,31.5,3.8,3.6,35.4
1074,12:57:18,35.7,3.5,31.5,3.8,3.6,35.4
1075,12:57:19,35.6,3.5,31.5,3.8,3.6,35.3
1076,12:57:20,35.6,3.5,31.5,3.8,3.7,35.3
1077,12:57:21,35.6,3.5,31.5,3.8,3.7,35.3
1078,12:57:22,35.6,3.5,31.5,3.8,3.7,35.3
1079,12:57:23,35.6,3.5,31.5,3.8,3.8,35.3
1080,12:57:24,35.6,3.5,31.5,3.8,3.8,35.3
1081,12:57:25,35.6,3.5,31.5,3.8,3.8,35.3
1082,12:57:26,35.6,3.5,31.5,3.8,3.8,35.3
1083,12:57:27,35.6,3.6,31.5,3.9,3.8,35.3
1084,12:57:28,35.6,3.6,31.5,3.9,3.8,35.3
1085,12:57:29,35.5,3.5,31.5,3.8,3.8,35.2
1086,12:57:30,35.5,3.6,31.5,3.9,3.8,35.2
1087,12:57:31,35.5,3.6,31.5,3.9,3.9,35.2
1088,12:57:32,35.5,3.6,31.5,3.9,3.9,35.2
1089,12:57:33,35.5,3.6,31.5,3.9,3.9,35.2
1090,12:57:34,35.5,3.6,31.5,3.9,3.9,35.2
1091,12:57:35,35.5,3.6,31.6,4,3.9,35.2
1092,12:57:36,35.5,3.6,31.5,3.9,3.9,35.2
1093,12:57:37,35.5,3.6,31.5,3.9,3.9,35.2
1094,12:57:38,35.5,3.6,31.5,3.9,3.9,35.2
1095,12:57:39,35.2,3.6,31.5,3.9,3.9,34.9
1096,12:57:40,35.2,3.6,31.5,3.9,3.9,34.9
1097,12:57:41,35.2,3.6,31.5,3.9,3.9,34.9
1098,12:57:42,35.2,3.6,31.5,3.9,3.9,34.9
1099,12:57:43,35.2,3.6,31.5,3.9,3.9,34.9
1100,12:57:44,35.3,3.6,31.6,4,3.9,35.1
1101,12:57:45,35.3,3.6,31.5,3.9,3.9,35.1
1102,12:57:46,35.3,3.6,31.5,3.9,3.9,35.1
1103,12:57:47,35.3,3.6,31.5,3.9,3.9,35.1
1104,12:57:48,35.3,3.6,31.5,3.9,3.9,35.1
1105,12:57:49,35.5,3.6,31.5,3.9,3.9,35.2
1106,12:57:50,35.5,3.6,31.5,3.9,3.9,35.2
1107,12:57:51,35.5,3.6,31.5,3.9,3.9,35.2
1108,12:57:52,35.5,3.6,31.5,3.9,3.9,35.2
1109,12:57:53,35.5,3.6,31.5,3.9,3.9,35.2
1110,12:57:54,35.4,3.6,31.5,3.9,3.9,35.1
1111,12:57:55,35.4,3.6,31.5,3.9,3.9,35.1
1112,12:57:56,35.4,3.6,31.5,3.9,3.9,35.1
1113,12:57:57,35.4,3.6,31.5,3.9,3.9,35.1
1114,12:57:58,35.4,3.6,31.5,3.9,3.9,35.1
1115,12:57:59,35.6,3.6,31.5,3.9,3.9,35.4
1116,12:58:00,35.6,3.6,31.5,3.9,3.9,35.4
1117,12:58:01,35.6,3.6,31.5,3.9,3.9,35.4
1118,12:58:02,35.6,3.6,31.5,3.9,3.9,35.4
1119,12:58:03,35.6,3.6,31.5,3.9,3.9,35.4
1120,12:58:04,35.7,3.6,31.5,3.9,3.9,35.5
1121,12:58:05,35.7,3.6,31.5,3.9,3.9,35.5
1122,12:58:06,35.7,3.6,31.5,3.9,3.9,35.5
1123,12:58:07,35.7,3.6,31.5,3.9,3.9,35.5
1124,12:58:08,35.7,3.6,31.5,3.9,3.9,35.5
1125,12:58:09,35.6,3.6,31.5,3.9,3.9,35.4
1126,12:58:10,35.6,3.6,31.5,3.9,3.9,35.4
1127,12:58:11,35.6,3.6,31.5,3.9,3.9,35.4
1128,12:58:12,35.6,3.6,31.5,3.9,3.9,35.4
1129,12:58:13,35.6,3.6,31.5,3.9,3.9,35.4
1130,12:58:14,35.5,3.6,31.5,3.9,3.9,35.3
1131,12:58:15,35.5,3.6,31.5,3.9,3.9,35.3
1132,12:58:16,35.5,3.6,31.5,3.9,3.9,35.3
1133,12:58:17,35.5,3.6,31.5,3.9,3.9,35.3
1134,12:58:18,35.5,3.6,31.5,3.9,3.9,35.3
1135,12:58:19,35.6,3.6,31.6,4,3.9,35.3
1136,12:58:20,35.6,3.6,31.5,3.9,3.9,35.3
1137,12:58:21,35.6,3.6,31.6,4,3.9,35.3
1138,12:58:22,35.6,3.6,31.5,3.9,3.9,35.3
1139,12:58:23,35.6,3.6,31.5,3.9,3.9,35.3
1140,12:58:24,35.6,3.6,31.5,3.9,3.9,35.3
1141,12:58:25,35.6,3.6,31.5,3.9,3.9,35.3
1142,12:58:26,35.6,3.6,31.5,3.9,3.9,35.3
1143,12:58:27,35.6,3.6,31.6,4,3.9,35.3
1144,12:58:28,35.6,3.6,31.6,4,3.9,35.3
1145,12:58:28,35.9,3.6,31.6,4,3.9,35.6
1146,12:58:29,35.9,3.6,31.6,4,3.9,35.6
1147,12:58:30,35.9,3.6,31.6,4,3.9,35.6
1148,12:58:31,35.9,3.6,31.6,4,3.9,35.6
1149,12:58:32,35.9,3.6,31.6,4,3.9,35.6
1150,12:58:33,36,3.5,31.6,3.9,3.9,35.7
1151,12:58:34,36,3.6,31.6,4,3.9,35.7
1152,12:58:35,36,3.6,31.6,4,3.9,35.7
1153,12:58:36,36,3.6,31.6,4,3.9,35.7
1154,12:58:37,36,3.6,31.6,4,3.9,35.7
1155,12:58:38,36,3.6,31.7,4,4,35.7
1156,12:58:39,36,3.6,31.6,4,4,35.7
1157,12:58:40,36,3.6,31.6,4,4,35.7
1158,12:58:41,36,3.6,31.6,4,4,35.7
1159,12:58:42,36,3.6,31.6,4,4,35.7
1160,12:58:43,36.2,3.6,31.6,4,4,35.9
1161,12:58:44,36.2,3.6,31.6,4,4,35.9
1162,12:58:45,36.2,3.6,31.6,4,4,35.9
1163,12:58:46,36.2,3.6,31.6,4,4,35.9
1164,12:58:47,36.2,3.6,31.6,4,4,35.9
1165,12:58:48,36.3,3.5,31.6,3.9,3.9,36
1166,12:58:49,36.3,3.4,31.7,3.8,3.9,36
1167,12:58:50,36.3,3.3,31.7,3.7,3.9,36
1168,12:58:51,36.3,3.3,31.7,3.7,3.9,36
1169,12:58:52,36.3,3.3,31.7,3.7,3.9,36
1170,12:58:53,36.3,3.3,31.7,3.7,3.8,36
1171,12:58:54,36.3,3.3,31.7,3.7,3.8,36
1172,12:58:55,36.3,3.3,31.7,3.7,3.8,36
1173,12:58:56,36.3,3.3,31.7,3.7,3.8,36
1174,12:58:57,36.3,3.3,31.7,3.7,3.7,36
1175,12:58:58,36.3,3.3,31.7,3.7,3.7,36
1176,12:58:59,36.4,3.3,31.7,3.7,3.7,36.1
1177,12:59:00,36.4,3.3,31.7,3.7,3.7,36.1
1178,12:59:01,36.4,3.3,31.7,3.7,3.7,36.1
1179,12:59:02,36.4,3.3,31.7,3.7,3.7,36.1
1180,12:59:03,36.5,3.3,31.7,3.7,3.7,36.2
1181,12:59:04,36.5,3.3,31.7,3.7,3.7,36.2
1182,12:59:05,36.5,3.3,31.7,3.7,3.7,36.2
1183,12:59:06,36.5,3.3,31.7,3.7,3.7,36.2
1184,12:59:07,36.5,3.3,31.7,3.7,3.7,36.2
1185,12:59:08,36.2,3.3,31.7,3.7,3.7,35.9
1186,12:59:09,36.2,3.3,31.7,3.7,3.7,35.9
1187,12:59:10,36.2,3.3,31.7,3.7,3.7,35.9
1188,12:59:11,36.2,3.3,31.7,3.7,3.7,35.9
1189,12:59:12,36.2,3.3,31.7,3.7,3.7,35.9
1190,12:59:13,36.3,3.3,31.7,3.7,3.7,36.1
1191,12:59:14,36.3,3.3,31.7,3.7,3.7,36.1
1192,12:59:15,36.3,3.3,31.7,3.7,3.7,36.1
1193,12:59:16,36.3,3.3,31.7,3.7,3.7,36.1
1194,12:59:17,36.3,3.3,31.7,3.7,3.7,36.1
1195,12:59:18,36.3,3.3,31.7,3.7,3.7,36.1
1196,12:59:19,36.4,3.3,31.8,3.7,3.7,36.1
1197,12:59:20,36.3,3.5,32,4,3.7,36.1
1198,12:59:21,36.3,3.5,32.3,4.2,3.8,36.1
1199,12:59:22,36.3,3.6,32.5,4.4,3.9,36.1
1200,12:59:23,36.2,3.5,33.2,4.7,4,36.1
1201,12:59:24,35.9,3.5,34.4,5.7,4.2,36.2
1202,12:59:25,35.8,3.5,34.8,5.9,4.4,36.2
1203,12:59:26,35.8,3.5,34.9,6,4.6,36.2
1204,12:59:27,35.7,3.3,35.1,6,4.8,36.2
1205,12:59:28,35.7,3.2,35.3,6.2,5.1,36.2
1206,12:59:29,35.7,3.2,35.3,6.2,5.3,36.2
1207,12:59:30,35.7,3.2,35.3,6.2,5.5,36.2
1208,12:59:31,35.7,3.2,35.3,6.2,5.7,36.2
1209,12:59:32,35.7,3.1,35.3,6.1,5.9,36.2
1210,12:59:33,35.5,3.1,35.4,6.2,6.1,36.1
1211,12:59:34,35.6,3.1,35.3,6.1,6.1,36.1
1212,12:59:35,35.6,2.9,35.2,6,6.1,36.1
1213,12:59:36,35.5,2.6,35.5,6.1,6.1,36.1
1214,12:59:37,35.4,2.3,36,6.4,6.2,36.1
1215,12:59:38,35.2,1.4,36.8,6.9,6.2,36.1
1216,12:59:39,34.9,2.3,37.4,7.7,6.4,36.1
1217,12:59:40,34.4,2.8,38.6,9,6.7,36.1
1218,12:59:41,34,2.8,39.7,10.1,7.1,36.1
1219,12:59:42,33.2,3.5,41.4,11.9,7.6,36.1
1220,12:59:43,33.5,4,42.7,13.3,8.4,36.1
1221,12:59:44,31.7,5,44.4,15.2,9.3,35.9
1222,12:59:45,31.4,6.1,45.6,16.8,10.4,35.9
1223,12:59:46,30.9,7.4,47.1,18.6,11.6,35.9
1224,12:59:47,30.8,8.7,47.3,19.4,12.9,35.9
1225,12:59:48,30.3,10.2,48,20.7,14.3,35.8
1226,12:59:49,30.1,11.6,48.1,21.5,15.6,35.8
1227,12:59:50,30.4,13,47.6,21.9,16.9,35.8
1228,12:59:51,30.3,14.9,47.2,22.7,18.2,35.8
1229,12:59:52,30,16.8,46.8,23.7,19.4,35.8
1230,12:59:53,29.6,18.4,46.1,24.4,20.5,35.6
1231,12:59:54,29.3,19.8,45.2,25,21.5,35.6
1232,12:59:55,29,21.3,45.3,26.3,22.4,35.6
1233,12:59:56,28.8,22.6,45.7,27.5,23.3,35.6
1234,12:59:57,28.5,23.8,46.5,29,24.3,35.6
1235,12:59:58,28.5,25.5,46.2,30.2,25.2,35.6
1236,12:59:59,28.4,27.7,46.4,32.2,26.3,35.6
1237,13:00:00,28.4,29.6,47.1,34.2,27.5,35.6
1238,13:00:01,28.2,31.5,47.4,36,28.8,35.6
1239,13:00:02,28.1,33.8,48,38.3,30.3,35.6
1240,13:00:03,27.9,36,48.4,40.4,31.9,35.6
1241,13:00:04,28,37.8,48.4,42,33.6,35.8
1242,13:00:05,27.7,39.9,48.5,44,35.4,35.8
1243,13:00:06,27.4,41.2,49.1,45.4,37.2,35.8
1244,13:00:07,27.1,42.8,48.9,46.8,38.9,35.8
1245,13:00:08,27,44.6,49,48.5,40.8,35.8
1246,13:00:09,27.2,46.5,49.3,50.4,42.6,35.8
1247,13:00:10,27.3,48.5,49.3,52.3,44.4,35.8
1248,13:00:11,27.3,50.4,49,53.8,46.2,35.8
1249,13:00:12,27.4,52.3,48.2,55.4,47.9,35.8
1250,13:00:13,27.4,54,47.3,56.7,49.5,35.8
1251,13:00:14,27.2,54.3,47.1,57,51,35.7
1252,13:00:15,27.2,54.3,47.5,57.1,52.3,35.7
1253,13:00:16,27.3,54.1,48,57,53.5,35.7
1254,13:00:17,27.3,54,48.3,57,54.5,35.7
1255,13:00:18,27.4,53.4,48.1,56.4,55.3,35.7
1256,13:00:19,27.4,52.1,48.2,55.1,55.8,35.7
1257,13:00:20,27.4,50.7,48.2,53.9,55.9,35.7
1258,13:00:21,27.3,49.2,48.7,52.7,55.8,35.7
1259,13:00:22,27.4,48.1,48.3,51.4,55.4,35.7
1260,13:00:23,27.4,46.8,48.2,50.2,54.8,35.7
1261,13:00:24,27.2,45,48.5,48.7,54,35.8
1262,13:00:25,27.4,43.7,47.6,47.1,53,35.8
1263,13:00:26,27.6,42.1,47.2,45.5,51.8,35.8
1264,13:00:27,27.8,40.5,46.7,43.8,50.5,35.8
1265,13:00:28,27.9,39.1,45.7,42.2,49.1,35.8
1266,13:00:29,28.1,37.8,45,40.6,47.6,35.8
1267,13:00:30,28.4,36.6,44,39.2,46.1,35.8
1268,13:00:31,28.3,35,43.4,37.5,44.6,35.8
1269,13:00:32,28.3,33.7,42.8,36,43.1,35.8
1270,13:00:33,28.3,32.9,41.9,35,41.6,35.8
1271,13:00:34,28.4,32.2,41.8,34.3,40.1,35.8
1272,13:00:35,28.4,31,42.1,33.3,38.7,35.8
1273,13:00:36,28.5,29.8,42.9,32.5,37.4,35.8
1274,13:00:37,28.5,28.8,43,31.6,36.2,35.8
1275,13:00:38,28.5,27.7,43.4,30.8,35.1,35.8
1276,13:00:39,28.6,26.4,44,29.9,34,35.8
1277,13:00:40,28.6,25.6,44.5,29.4,33,35.8
1278,13:00:41,28.6,24.6,44.9,28.8,32.2,35.8
1279,13:00:42,28.7,23.7,45.3,28.2,31.4,35.8
1280,13:00:43,28.8,23,46,28,30.7,35.8
1281,13:00:44,28.7,23.1,46.1,28.2,30.1,36
1282,13:00:45,28.8,22.8,46.1,27.9,29.5,36
1283,13:00:46,28.8,22.3,46.2,27.6,29,36
1284,13:00:47,28.9,21.7,46.1,27,28.6,36
1285,13:00:48,29,20.6,46,26.1,28.1,36
1286,13:00:49,29.2,19.7,46.5,25.7,27.7,36
1287,13:00:50,29.2,19.7,47,26.1,27.3,36
1288,13:00:51,29.2,19.5,47.5,26.2,27.1,36
1289,13:00:52,29.3,18.5,48.1,25.8,26.9,36
1290,13:00:53,29.5,17.9,48.1,25.4,26.6,36
1291,13:00:54,29.5,17.9,48.1,25.4,26.3,36
1292,13:00:55,29.4,18,48.1,25.5,26.1,36
1293,13:00:56,29.5,17.9,48.1,25.4,25.9,36
1294,13:00:57,29.4,18.1,48,25.5,25.7,36
1295,13:00:58,29.4,18,48,25.5,25.7,36
1296,13:00:59,29.5,18.1,48,25.5,25.7,35.9
1297,13:01:00,29.5,18.1,48,25.5,25.6,35.9
1298,13:01:01,29.5,17.9,48,25.4,25.5,35.9
1299,13:01:02,29.6,17.5,48.3,25.3,25.5,35.9
1300,13:01:03,29.6,17.5,48.3,25.3,25.4,35.9
1301,13:01:04,29.8,17.6,48.3,25.4,25.4,36
1302,13:01:05,29.8,17.6,48.3,25.4,25.4,36
1303,13:01:06,29.8,17.6,48.3,25.4,25.4,36
1304,13:01:07,29.8,17.6,48.3,25.4,25.4,36
1305,13:01:08,29.8,17.5,48.3,25.3,25.4,36
1306,13:01:09,29.7,17.6,48.3,25.4,25.4,36
1307,13:01:10,29.8,17.5,48.3,25.3,25.3,36
1308,13:01:11,29.7,17.6,48.3,25.4,25.3,36
1309,13:01:12,29.7,17.6,48.3,25.4,25.3,36
1310,13:01:13,29.8,17.5,48.3,25.3,25.3,36
1311,13:01:14,29.7,17.5,48.3,25.3,25.3,35.7
1312,13:01:15,29.7,17.5,48.3,25.3,25.3,35.7
1313,13:01:16,29.7,17.6,48.3,25.4,25.3,35.7
1314,13:01:17,29.7,17.6,48.3,25.4,25.3,35.7
1315,13:01:18,29.7,17.5,48.3,25.3,25.3,35.7
1316,13:01:19,29.5,17.5,48.3,25.3,25.3,35.6
1317,13:01:20,29.5,17.5,48.3,25.3,25.3,35.6
1318,13:01:21,29.5,17.5,48.3,25.3,25.3,35.6
1319,13:01:22,29.5,17.5,48.3,25.3,25.3,35.6
1320,13:01:23,29.5,17.5,48.3,25.3,25.3,35.6
1321,13:01:24,29.4,17.5,48.3,25.3,25.3,35.6
1322,13:01:25,29.4,17.6,48.3,25.4,25.3,35.6
1323,13:01:26,29.4,17.6,48.3,25.4,25.3,35.6
1324,13:01:27,29.4,17.6,48.3,25.4,25.3,35.6
1325,13:01:28,29.4,17.5,48.3,25.3,25.3,35.6
1326,13:01:29,29.4,17.5,48.3,25.3,25.3,35.4
1327,13:01:30,29.4,17.5,48.3,25.3,25.3,35.4
1328,13:01:31,29.4,17.5,48.3,25.3,25.3,35.4
1329,13:01:32,29.4,17.6,48.3,25.4,25.3,35.4
1330,13:01:33,29.4,17.5,48.3,25.3,25.3,35.4
