Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
904,14:48:56,35.2,20.8,53.8,31.6,32,36.6
905,14:48:57,35.3,20.7,53.9,31.6,32,36.6
906,14:48:58,35.3,20.6,54,31.6,31.9,36.6
907,14:48:59,35.3,20.6,54,31.6,31.9,36.6
908,14:49:00,35.3,20.5,54,31.5,31.8,36.6
909,14:49:01,35.4,20.1,54.1,31.4,31.7,36.6
910,14:49:02,35.5,19.5,53.9,30.9,31.5,36.5
911,14:49:03,35.5,19.3,54.1,30.9,31.5,36.5
912,14:49:04,35.5,19.1,53.8,30.5,31.3,36.5
913,14:49:05,35.5,19.1,53.7,30.4,31.2,36.5
914,14:49:06,35.5,18.1,53.3,29.5,31,36.5
915,14:49:07,35.6,16.5,52.5,27.9,30.6,36.3
916,14:49:08,35.8,15,51.7,26.4,30.1,36.3
917,14:49:09,35.8,14.7,51.6,26.1,29.6,36.3
918,14:49:10,35.9,14.1,51.3,25.5,29,36.3
919,14:49:11,35.9,14,51.3,25.5,28.4,36.3
920,14:49:12,35.9,13.9,51.3,25.4,27.8,36.3
921,14:49:13,35.9,13.5,51.2,25.1,27.2,36.3
922,14:49:14,35.9,13.3,50.9,24.7,26.7,36.3
923,14:49:15,35.9,13.2,51,24.8,26.1,36.3
924,14:49:16,35.9,13.2,51,24.8,25.6,36.3
925,14:49:17,36,12.5,50.9,24.3,25.3,36.2
926,14:49:18,36,11.3,50.2,23.1,24.9,36.2
927,14:49:19,36,10.2,50.3,22.8,24.6,36.2
928,14:49:20,36,9.1,49.9,21.9,24.2,36.2
929,14:49:21,35.9,8.1,49.1,20.7,23.8,36.2
930,14:49:22,35.7,7.2,47.9,19.3,23.1,36.2
931,14:49:23,35.6,5.9,46.2,17.3,22.4,36.2
932,14:49:24,35.6,4.9,44.6,15.4,21.4,36.2
933,14:49:25,35.5,4.2,42.9,13.5,20.3,36.2
934,14:49:26,35.7,2.8,40.8,11.1,18.9,36.2
935,14:49:27,35.7,2.7,39.2,9.6,17.5,36.1
936,14:49:28,35.8,2.5,37.5,7.9,15.9,36.1
937,14:49:29,35.9,2.5,35.7,6.2,14.3,36.1
938,14:49:30,36,2.2,33.6,4.2,12.5,36.1
939,14:49:31,36.2,2.4,32,3.1,10.8,36.2
940,14:49:32,36.2,1.7,30.5,1.8,9,36.2
941,14:49:33,36.2,1,29.3,1.2,7.4,36.2
942,14:49:34,36.2,0.8,28.4,1.8,6.1,36.2
943,14:49:35,36.2,1,26.3,3.9,5.1,36.2
944,14:49:36,36.2,1.3,24.8,5.3,4.5,36.2
945,14:49:37,36.2,2.3,23.6,6.8,4.2,36.2
946,14:49:38,36.2,4.2,22.2,8.9,4.3,36.2
947,14:49:39,36,6,20.3,11.4,4.8,36.2
948,14:49:40,35.7,7.4,18.6,13.6,5.8,36.2
949,14:49:41,35.6,8.8,17.2,15.5,7,36.2
950,14:49:42,35.6,10.5,16.3,17.2,8.6,36.2
951,14:49:43,35.6,11.5,15.7,18.4,10.3,36.2
952,14:49:44,35.6,11.9,15.8,18.6,12,36.2
953,14:49:45,35.6,13.4,16.4,19.1,13.5,36.2
954,14:49:46,35.8,14.8,17.9,19.1,14.9,36.2
955,14:49:47,35.7,15.8,19.8,18.8,16.1,36.1
956,14:49:48,35.7,16.6,21.5,18.6,17,36.1
957,14:49:49,35.7,17.7,23.5,18.9,17.8,36.1
958,14:49:50,35.7,19.1,26.5,19.4,18.4,36.1
959,14:49:51,35.7,19,28.7,19,18.7,36.1
960,14:49:52,35.6,18.8,31.5,18.8,18.9,36.1
961,14:49:53,35.5,18.3,33.7,18.7,18.9,36.1
962,14:49:54,35.4,19.2,35.5,20,19,36.1
963,14:49:55,35.3,19,37.8,20.5,19.2,36.1
964,14:49:56,35.3,18.6,40,21.2,19.4,36
965,14:49:57,35.2,18.6,42.9,22.6,19.8,36
966,14:49:58,35.4,18.4,45.7,24.2,20.3,36
967,14:49:59,35.5,18.2,47.5,25.2,21,36
968,14:50:00,35.5,18.9,49.7,27.3,21.8,36
969,14:50:01,35.5,19,52.1,29.1,22.8,36
970,14:50:02,35.5,18.5,53.6,30,23.9,36
971,14:50:03,35.4,19,55.5,31.8,25.2,36
972,14:50:04,35.4,19.5,56.8,33.2,26.5,36
973,14:50:05,35.3,19.8,57.5,33.9,27.8,36
974,14:50:06,35.2,21.1,58.4,35.4,29.3,36
975,14:50:07,35.2,23.6,59.2,37.5,30.8,35.8
976,14:50:08,35.3,25.7,59.2,38.9,32.2,35.8
977,14:50:09,35.7,28.5,59.4,40.9,33.8,35.8
978,14:50:10,35.7,31.3,59.2,42.7,35.3,35.8
979,14:50:11,35.6,33.5,59.4,44.6,36.9,35.8
980,14:50:12,35.4,35.7,59.2,46.1,38.5,35.8
981,14:50:13,35.3,37.6,58.2,47,40,35.8
982,14:50:14,35.2,39.7,57.9,48.5,41.6,35.8
983,14:50:15,35,41.9,57.3,50,43.2,35.8
984,14:50:16,34.7,44,56.4,51.3,44.8,35.8
985,14:50:17,34.6,45.9,55.1,52.3,46.2,35.9
986,14:50:18,34.5,47.5,54.1,53.3,47.7,35.9
987,14:50:19,34.3,49.2,52.3,54,49,35.9
988,14:50:20,34.2,50.2,51.3,54.5,50.2,35.9
989,14:50:21,34.2,52.3,49.7,55.9,51.3,35.9
990,14:50:22,34.4,53.1,47.9,56,52.3,36.1
991,14:50:23,34.5,54.4,46.2,56.8,53.3,36.1
992,14:50:24,34.6,55.6,43.9,57.3,54.1,36.1
993,14:50:25,34.7,56.5,41.8,57.7,54.9,36.1
994,14:50:26,34.5,57.3,39.3,58,55.6,36.1
995,14:50:27,35,58.2,37.5,58.7,56.2,36.1
996,14:50:28,34.9,57.8,35.6,58.1,56.7,36.1
997,14:50:29,35.1,57,33.5,57.2,57,36.1
998,14:50:30,35.1,57.2,31.5,57.2,57.3,36.1
999,14:50:31,35.1,57.8,30.3,57.8,57.5,36.1
1000,14:50:32,35.2,59.3,28.9,59.3,57.8,36.2
1001,14:50:33,35.3,59.1,27.1,59.2,58,36.2
1002,14:50:34,35.4,59.2,25.5,59.4,58.3,36.2
1003,14:50:35,35.5,58.9,23.6,59.2,58.4,36.2
1004,14:50:35,35.5,58.6,21.8,59.2,58.5,36.2
1005,14:50:36,35.6,58,19.5,58.9,58.5,36.1
1006,14:50:37,35.3,57,17.5,58.4,58.6,36.1
1007,14:50:38,35.2,55.7,15.6,57.5,58.6,36.1
1008,14:50:39,35.2,54.4,13.6,56.9,58.6,36.1
1009,14:50:40,35.2,52.8,11.8,55.9,58.4,36.1
1010,14:50:41,35.1,51.5,9.8,55.3,58,36.3
1011,14:50:42,35.1,50,8,54.6,57.5,36.3
1012,14:50:43,35.2,48.1,6.5,53.5,56.9,36.3
1013,14:50:44,35.2,46.6,5.4,52.7,56.3,36.3
1014,14:50:45,35.3,45.1,4.3,51.9,55.6,36.3
1015,14:50:46,35.4,43.4,3.5,50.9,54.8,36.1
1016,14:50:47,35.5,41.7,2.8,49.8,53.9,36.1
1017,14:50:48,35.5,40.1,2.2,48.8,53,36.1
1018,14:50:49,35.6,38.8,1.9,47.9,52.1,36.1
1019,14:50:50,35.6,36.4,1.2,46.4,51.2,36.1
1020,14:50:51,35.6,34.7,0.8,45.3,50.2,36.1
1021,14:50:52,35.5,33.1,0.5,44.3,49.1,36.1
1022,14:50:53,35.5,30.5,0.4,42.5,48,36.1
1023,14:50:54,35.2,27.8,0.2,40.8,46.8,36.1
1024,14:50:55,35.2,26.3,0.3,39.6,45.6,36.1
1025,14:50:56,35.2,24.4,0.7,38.1,44.3,36.1
1026,14:50:57,35.1,23.5,0.9,37.4,43.1,36.1
1027,14:50:58,35.1,22,1.2,36.3,41.9,36.1
1028,14:50:59,35.2,20.2,1.8,34.7,40.5,36.1
1029,14:51:00,35.2,18.4,2.8,32.8,39.2,36.1
1030,14:51:01,35.6,16.8,3.6,31.3,37.8,36.2
1031,14:51:02,35.5,14.9,4.5,29.5,36.3,36.2
1032,14:51:03,35.6,13.3,5.7,27.7,34.8,36.2
1033,14:51:04,35.7,11.7,6.7,26.1,33.4,36.2
1034,14:51:05,35.8,10.1,8.3,23.9,31.8,36.2
1035,14:51:06,35.7,8.2,9.8,21.8,30.2,36.2
1036,14:51:07,35.7,6.9,11.1,20.1,28.4,36.2
1037,14:51:08,35.7,5.8,12.8,18.1,26.6,36.2
1038,14:51:09,35.8,4.7,14.8,15.9,24.7,36.2
1039,14:51:10,36.1,3.6,17,13.5,22.8,36.2
1040,14:51:11,36.4,2.5,19.4,10.9,20.7,36.2
1041,14:51:12,36.6,1.9,21.2,9,18.7,36.2
1042,14:51:13,36.6,1.5,23,7.1,16.6,36.2
1043,14:51:14,36.6,1.5,25,5.2,14.6,36.2
1044,14:51:15,36.4,1.1,27.2,3,12.5,36.2
1045,14:51:16,36.4,0.7,29,1.2,10.4,36.3
1046,14:51:17,36.2,0.8,31,1.3,8.5,36.3
1047,14:51:18,36.2,0.9,32.3,2.4,6.9,36.3
1048,14:51:19,36.2,0.9,34.6,4.7,5.8,36.3
1049,14:51:20,36.2,1.3,36.6,6.7,5.1,36.3
1050,14:51:21,36,1.9,38.9,9.1,5,36.2
1051,14:51:22,35.9,2.7,41,11.3,5.2,36.2
1052,14:51:23,35.9,3.8,42.8,13.3,5.8,36.2
1053,14:51:24,35.9,5.5,45,15.9,6.9,36.2
1054,14:51:25,35.9,6.5,47.1,18.3,8.4,36.2
1055,14:51:26,36,7.6,48.7,20.1,10.3,36.4
1056,14:51:27,36,9.2,49.6,21.7,12.3,36.4
1057,14:51:28,36,10.9,51.2,23.8,14.5,36.4
1058,14:51:29,35.9,12,53.3,26.2,16.6,36.4
1059,14:51:30,35.7,14.1,54.6,28.4,18.8,36.4
1060,14:51:31,35.5,16.1,55.6,30.2,20.9,36.3
1061,14:51:32,35.3,17.8,56.6,32.1,23,36.3
1062,14:51:33,35,19.3,57.6,33.7,25,36.3
1063,14:51:34,34.9,21,58.2,35.2,27,36.3
1064,14:51:35,34.8,23.5,59.2,37.5,28.9,36.3
1065,14:51:36,34.9,25.5,59.5,38.9,30.8,36.1
1066,14:51:37,35,27.4,59.5,40.2,32.6,36.1
1067,14:51:38,35,29.2,59.8,41.7,34.4,36.1
1068,14:51:39,35.2,31.1,59.2,42.7,36.1,36.1
1069,14:51:40,35.3,33,59.2,44,37.6,36.1
1070,14:51:41,35.3,34.2,59.4,45.1,39.1,36.1
1071,14:51:42,35.4,35.6,59.4,46.1,40.5,36.1
1072,14:51:43,35.4,36.5,59.3,46.8,41.8,36.1
1073,14:51:44,35.4,36.8,59.3,47,43,36.1
1074,14:51:45,35.5,37.2,59.2,47.2,44,36.1
1075,14:51:46,35.3,38,59.1,47.8,44.9,36
1076,14:51:47,35.3,39.5,58.5,48.8,45.7,36
1077,14:51:48,35.3,41.6,57.8,50,46.5,36
1078,14:51:49,35.2,43.6,56.7,51.2,47.4,36
1079,14:51:50,35,45.1,55.9,52,48.2,36
1080,14:51:51,34.9,46.6,55,52.9,49,36
1081,14:51:52,34.6,48.8,53.3,54,49.8,36
1082,14:51:53,34.4,50.3,52.1,55,50.6,36
1083,14:51:54,34.4,51.7,50.6,55.7,51.5,36
1084,14:51:55,34.5,53,48.5,56.1,52.3,36
1085,14:51:56,34.7,54.3,46.5,56.8,53.2,35.9
1086,14:51:57,34.9,55.3,44.2,57.1,54.1,35.9
1087,14:51:58,35.1,56.6,42.1,57.9,54.9,35.9
1088,14:51:59,35.2,56.5,40.5,57.4,55.5,35.9
1089,14:52:00,35.3,56.6,38.1,57.2,56,35.9
1090,14:52:01,35.6,58,36.3,58.3,56.5,36
1091,14:52:02,35.6,58.8,34.9,59,57,36
1092,14:52:03,35.6,59,33.1,59.1,57.5,36
1093,14:52:04,35.6,59.1,31.4,59.1,57.8,36
1094,14:52:05,35.5,59.3,29.4,59.3,58.1,36
1095,14:52:06,35.6,59.3,27.5,59.4,58.4,36.1
1096,14:52:07,35.4,59.1,25.5,59.3,58.6,36.1
1097,14:52:08,35.3,59,24.4,59.2,58.7,36.1
1098,14:52:09,35.3,59,24,59.3,58.9,36.1
1099,14:52:10,35.3,58.6,23.6,59,59.1,36.1
1100,14:52:11,35.4,58,22.5,58.4,59.1,36.1
1101,14:52:12,35.4,58.8,22.3,59.3,59.1,36.1
1102,14:52:13,35.4,58.9,23.9,59.2,59.1,36.1
1103,14:52:14,35.5,59.2,25.8,59.3,59.2,36.1
1104,14:52:15,35.6,59.2,28.3,59.2,59.2,36.1
1105,14:52:16,35.6,59.1,30.4,59.1,59.1,36.2
1106,14:52:17,35.6,58.9,32.8,58.9,59.1,36.2
1107,14:52:18,35.5,58.8,35.3,59,59.1,36.2
1108,14:52:19,35.4,58.1,37.6,58.6,59,36.2
1109,14:52:20,35.3,56.8,39.3,57.6,58.9,36.2
1110,14:52:21,35.2,54.8,39.7,55.6,58.6,36.3
1111,14:52:22,35.3,52.6,40.2,53.6,58,36.3
1112,14:52:23,35.2,50,40.8,51.1,57.2,36.3
1113,14:52:24,35.2,49.2,39.3,50.1,56.3,36.3
1114,14:52:25,35.2,48.6,37.9,49.3,55.3,36.3
1115,14:52:26,35.2,48.5,36.8,49,54.3,36.2
1116,14:52:27,35.1,48.5,34.7,48.7,53.3,36.2
1117,14:52:28,35,47.6,33.1,47.7,52.1,36.2
1118,14:52:29,35,47.2,32.9,47.2,51,36.2
1119,14:52:30,35,46.4,32.7,46.4,49.9,36.2
1120,14:52:31,35.1,45.9,32.4,46,48.9,36.1
1121,14:52:32,35,45.5,31.9,45.5,48.1,36.1
1122,14:52:33,35,45.5,31.8,45.5,47.5,36.1
1123,14:52:34,35,44.8,31.5,44.8,47,36.1
1124,14:52:35,35,44.1,30.6,44.1,46.5,36.1
1125,14:52:36,35,43.8,29.1,43.8,46,36.1
1126,14:52:37,35,43,27.2,43,45.4,36.1
1127,14:52:38,35,43.1,24.6,43.4,45,36.1
1128,14:52:39,35,43.9,21.8,44.6,44.7,36.1
1129,14:52:40,35.1,44.1,19.3,45.4,44.6,36.1
1130,14:52:41,35.2,45.9,18,47.5,44.8,35.9
1131,14:52:42,35.2,48.2,17,49.9,45.2,35.9
1132,14:52:43,35.2,49.9,16.1,51.8,45.8,35.9
1133,14:52:44,35.3,51.4,15,53.5,46.7,35.9
1134,14:52:45,35.2,53.2,15.3,55.2,47.8,35.9
1135,14:52:46,35.2,55.1,16.8,56.7,49.1,35.9
1136,14:52:47,35.2,56.5,18.5,57.6,50.6,35.9
1137,14:52:48,35.4,57.7,19.6,58.6,52.1,35.9
1138,14:52:49,35.4,57.7,19.4,58.7,53.5,35.9
1139,14:52:50,35.4,57.6,19.4,58.6,54.8,35.9
1140,14:52:51,35.4,57.7,19.4,58.7,55.9,36
1141,14:52:52,35.4,57.6,19.5,58.6,56.8,36
1142,14:52:53,35.4,57.7,19.4,58.7,57.5,36
1143,14:52:54,35.4,57.6,19.5,58.6,58,36
1144,14:52:55,35.4,57.7,19.5,58.7,58.3,36
1145,14:52:56,35.3,57.7,19.5,58.7,58.5,36
1146,14:52:57,35.3,57.7,19.5,58.7,58.6,36
1147,14:52:58,35.3,57.7,19.4,58.7,58.6,36
1148,14:52:59,35.3,57.6,19.4,58.6,58.6,36
1149,14:53:00,35.3,57.6,19.4,58.6,58.6,36
1150,14:53:01,35.2,57.6,19.4,58.6,58.6,36
1151,14:53:02,35.2,57.7,19.4,58.7,58.6,36
1152,14:53:03,35.2,57.7,19.4,58.7,58.6,36
1153,14:53:04,35.2,57.6,19.4,58.6,58.6,36
1154,14:53:05,35.2,57.7,19.5,58.7,58.6,36
1155,14:53:06,35.3,57.7,19.5,58.7,58.6,36.1
1156,14:53:07,35.3,57.7,19.5,58.7,58.6,36.1
1157,14:53:08,35.3,57.7,19.6,58.6,58.6,36.1
1158,14:53:09,35.3,57.7,19.5,58.7,58.6,36.1
1159,14:53:10,35.3,57.7,19.5,58.7,58.6,36.1
1160,14:53:11,35.4,57.8,19.6,58.8,58.7,36
1161,14:53:12,35.4,57.7,19.9,58.6,58.7,36
1162,14:53:13,35.4,57.7,19.9,58.6,58.7,36
1163,14:53:14,35.4,57.7,19.8,58.6,58.7,36
1164,14:53:15,35.4,57.7,19.6,58.6,58.7,36
1165,14:53:16,35.4,57.7,19.8,58.6,58.7,36.1
1166,14:53:17,35.4,57.7,19.8,58.6,58.6,36.1
1167,14:53:18,35.4,57.8,19.8,58.7,58.7,36.1
1168,14:53:19,35.4,57.8,19.6,58.8,58.7,36.1
1169,14:53:20,35.4,57.7,19.5,58.7,58.7,36.1
1170,14:53:21,35.4,57.8,19.6,58.8,58.7,36.1
1171,14:53:22,35.4,57.7,19.5,58.7,58.7,36.1
1172,14:53:23,35.4,57.7,19.5,58.7,58.7,36.1
1173,14:53:24,35.4,57.7,19.6,58.6,58.7,36.1
1174,14:53:25,35.4,57.7,19.6,58.6,58.7,36.1
1175,14:53:26,35.3,57.7,19.6,58.6,58.7,36
1176,14:53:27,35.3,57.7,19.6,58.6,58.7,36
1177,14:53:28,35.3,57.8,19.6,58.8,58.7,36
1178,14:53:29,35.3,57.7,19.6,58.6,58.7,36
1179,14:53:30,35.3,57.7,19.6,58.6,58.7,36
1180,14:53:31,35.5,57.8,19.6,58.8,58.7,35.9
1181,14:53:32,35.5,57.7,19.6,58.6,58.7,35.9
1182,14:53:33,35.5,57.7,19.6,58.6,58.7,35.9
1183,14:53:34,35.5,57.7,19.6,58.6,58.7,35.9
1184,14:53:35,35.5,57.7,19.6,58.6,58.7,35.9
1185,14:53:36,35.6,57.7,19.5,58.7,58.7,35.7
1186,14:53:37,35.6,57.7,19.6,58.6,58.7,35.7
1187,14:53:38,35.6,57.7,19.6,58.6,58.7,35.7
1188,14:53:39,35.6,57.7,19.6,58.6,58.7,35.7
1189,14:53:40,35.6,57.7,19.6,58.6,58.7,35.7
1190,14:53:41,35.5,57.7,19.6,58.6,58.6,35.8
1191,14:53:42,35.5,57.7,19.6,58.6,58.6,35.8
1192,14:53:43,35.5,57.7,19.6,58.6,58.6,35.8
1193,14:53:44,35.5,57.7,19.6,58.6,58.6,35.8
1194,14:53:45,35.5,57.7,19.6,58.6,58.6,35.8
1195,14:53:46,35.5,57.7,19.6,58.6,58.6,35.9
1196,14:53:47,35.5,57.7,19.6,58.6,58.6,35.9
1197,14:53:48,35.5,57.7,19.6,58.6,58.6,35.9
1198,14:53:49,35.5,57.7,19.6,58.6,58.6,35.9
1199,14:53:50,35.5,57.7,19.6,58.6,58.6,35.9
1200,14:53:51,35.5,57.7,19.6,58.6,58.6,36
1201,14:53:52,35.5,57.7,19.6,58.6,58.6,36
1202,14:53:53,35.5,57.7,19.6,58.6,58.6,36
1203,14:53:54,35.5,57.7,19.6,58.6,58.6,36
1204,14:53:55,35.5,57.7,19.6,58.6,58.6,36
1205,14:53:56,35.7,57.7,19.6,58.6,58.6,36.1
1206,14:53:57,35.7,57.7,19.6,58.6,58.6,36.1
1207,14:53:58,35.7,57.7,19.6,58.6,58.6,36.1
1208,14:53:59,35.7,57.7,19.6,58.6,58.6,36.1
1209,14:54:00,35.7,57.7,19.6,58.6,58.6,36.1
1210,14:54:01,35.7,57.7,19.6,58.6,58.6,36.1
1211,14:54:02,35.7,57.7,19.6,58.6,58.6,36.1
1212,14:54:03,35.7,57.7,19.6,58.6,58.6,36.1
1213,14:54:04,35.7,57.7,19.6,58.6,58.6,36.1
1214,14:54:05,35.7,57.7,19.6,58.6,58.6,36.1
1215,14:54:06,35.7,57.7,19.8,58.6,58.6,36.1
1216,14:54:07,35.6,57.7,19.6,58.6,58.6,36.2
1217,14:54:08,35.7,57.7,19.8,58.6,58.6,36.2
1218,14:54:09,35.6,57.7,19.6,58.6,58.6,36.2
1219,14:54:10,35.6,57.7,19.6,58.6,58.6,36.2
1220,14:54:11,35.7,57.7,19.6,58.6,58.6,36.2
1221,14:54:12,35.7,57.7,19.6,58.6,58.6,36.2
1222,14:54:13,35.7,57.7,19.8,58.6,58.6,36.2
1223,14:54:14,35.7,57.7,19.6,58.6,58.6,36.2
1224,14:54:15,35.7,57.7,19.6,58.6,58.6,36.2
1225,14:54:16,35.7,57.7,19.6,58.6,58.6,36.3
1226,14:54:17,35.7,57.7,19.6,58.6,58.6,36.3
1227,14:54:18,35.7,57.7,19.6,58.6,58.6,36.3
1228,14:54:19,35.7,57.7,19.6,58.6,58.6,36.3
1229,14:54:20,35.7,57.7,19.6,58.6,58.6,36.3
1230,14:54:21,35.5,57.7,19.8,58.6,58.6,36.2
1231,14:54:22,35.5,57.7,19.6,58.6,58.6,36.2
1232,14:54:23,35.5,57.7,19.6,58.6,58.6,36.2
1233,14:54:24,35.5,57.7,19.6,58.6,58.6,36.2
1234,14:54:25,35.5,57.7,19.6,58.6,58.6,36.2
1235,14:54:26,35.6,57.7,19.6,58.6,58.6,36.3
1236,14:54:27,35.6,57.7,19.6,58.6,58.6,36.3
1237,14:54:28,35.6,57.7,19.6,58.6,58.6,36.3
1238,14:54:29,35.6,57.7,19.6,58.6,58.6,36.3
1239,14:54:30,35.6,57.7,19.6,58.6,58.6,36.3
1240,14:54:31,35.5,57.7,19.6,58.6,58.6,36.3
1241,14:54:32,35.5,57.7,19.6,58.6,58.6,36.3
1242,14:54:33,35.5,57.7,19.6,58.6,58.6,36.3
1243,14:54:34,35.5,57.7,19.6,58.6,58.6,36.3
1244,14:54:35,35.5,57.7,19.6,58.6,58.6,36.3
1245,14:54:36,35.3,57.7,19.6,58.6,58.6,36.1
1246,14:54:37,35.3,57.7,19.6,58.6,58.6,36.1
1247,14:54:38,35.3,57.7,19.6,58.6,58.6,36.1
1248,14:54:39,35.3,57.7,19.6,58.6,58.6,36.1
1249,14:54:40,35.3,57.7,19.6,58.6,58.6,36.1
1250,14:54:41,35.2,57.7,19.8,58.6,58.6,36.2
1251,14:54:42,35.2,57.7,19.8,58.6,58.6,36.2
1252,14:54:43,35.2,57.7,19.6,58.6,58.6,36.2
1253,14:54:44,35.2,57.7,19.6,58.6,58.6,36.2
1254,14:54:45,35.2,57.7,19.8,58.6,58.6,36.2
1255,14:54:46,35.3,57.7,19.8,58.6,58.6,36.2
1256,14:54:47,35.3,57.7,19.6,58.6,58.6,36.2
1257,14:54:48,35.3,57.7,19.6,58.6,58.6,36.2
1258,14:54:49,35.3,57.7,19.6,58.6,58.6,36.2
1259,14:54:50,35.3,57.7,19.6,58.6,58.6,36.2
1260,14:54:51,35.3,57.7,19.6,58.6,58.6,36.2
1261,14:54:52,35.2,57.7,19.6,58.6,58.6,36.2
1262,14:54:53,35.2,57.7,19.6,58.6,58.6,36.2
1263,14:54:54,35.2,57.7,19.6,58.6,58.6,36.2
1264,14:54:55,35.2,57.7,19.8,58.6,58.6,36.2
1265,14:54:56,35,57.7,19.6,58.6,58.6,36.2
1266,14:54:57,35,57.7,19.6,58.6,58.6,36.2
1267,14:54:58,35,57.7,19.6,58.6,58.6,36.2
1268,14:54:59,35,57.7,19.6,58.6,58.6,36.2
1269,14:55:00,35,57.7,19.6,58.6,58.6,36.2
1270,14:55:01,35.1,57.7,19.6,58.6,58.6,36.1
1271,14:55:02,35.1,57.7,19.6,58.6,58.6,36.1
1272,14:55:03,35.1,57.7,19.8,58.6,58.6,36.1
1273,14:55:04,35.1,57.7,19.6,58.6,58.6,36.1
1274,14:55:05,35.1,57.7,19.6,58.6,58.6,36.1
1275,14:55:06,35.2,57.7,19.6,58.6,58.6,36
1276,14:55:07,35.2,57.7,19.8,58.6,58.6,36
1277,14:55:08,35.2,57.7,19.8,58.6,58.6,36
1278,14:55:09,35.2,57.7,19.6,58.6,58.6,36
1279,14:55:10,35.2,57.7,19.8,58.6,58.6,36
1280,14:55:11,35,57.7,19.6,58.6,58.6,36
1281,14:55:12,35,57.7,19.6,58.6,58.6,36
1282,14:55:13,35,57.7,19.6,58.6,58.6,36
1283,14:55:14,35,57.7,19.6,58.6,58.6,36
1284,14:55:15,35,57.7,19.8,58.6,58.6,36
1285,14:55:16,35,57.7,19.8,58.6,58.6,36
1286,14:55:17,35.1,57.7,19.8,58.6,58.6,36
1287,14:55:18,35.1,57.7,19.6,58.6,58.6,36
1288,14:55:19,35.1,57.7,19.8,58.6,58.6,36
1289,14:55:20,35.1,57.7,19.8,58.6,58.6,36
1290,14:55:21,35.1,57.7,19.6,58.6,58.6,35.9
1291,14:55:22,35.1,57.7,19.6,58.6,58.6,35.9
1292,14:55:23,35.2,57.7,19.8,58.6,58.6,35.9
1293,14:55:24,35.1,57.7,19.6,58.6,58.6,35.9
1294,14:55:25,35.2,57.7,19.8,58.6,58.6,35.9
1295,14:55:26,35.3,57.7,19.8,58.6,58.6,35.9
1296,14:55:27,35.3,57.7,19.8,58.6,58.6,35.9
1297,14:55:28,35.3,57.7,19.6,58.6,58.6,35.9
1298,14:55:29,35.3,57.7,19.8,58.6,58.6,35.9
1299,14:55:30,35.3,57.7,19.8,58.6,58.6,35.9
1300,14:55:31,35.3,57.7,19.8,58.6,58.6,35.9
1301,14:55:32,35.3,57.7,19.8,58.6,58.6,35.9
1302,14:55:33,35.3,57.7,19.6,58.6,58.6,35.9
1303,14:55:34,35.3,57.7,19.6,58.6,58.6,35.9
1304,14:55:35,35.3,57.7,19.8,58.6,58.6,35.9
1305,14:55:36,35.3,57.7,19.8,58.6,58.6,35.9
1306,14:55:37,35.4,57.7,19.8,58.6,58.6,36
1307,14:55:38,35.4,57.7,19.6,58.6,58.6,36
1308,14:55:39,35.4,57.7,19.8,58.6,58.6,36
1309,14:55:40,35.4,57.7,19.6,58.6,58.6,36
1310,14:55:41,35.3,57.7,19.8,58.6,58.6,36.1
1311,14:55:42,35.3,57.7,19.8,58.6,58.6,36.1
1312,14:55:43,35.3,57.7,19.8,58.6,58.6,36.1
1313,14:55:44,35.3,57.7,19.8,58.6,58.6,36.1
1314,14:55:45,35.3,57.7,19.8,58.6,58.6,36.1
1315,14:55:46,35.4,57.7,19.8,58.6,58.6,36.1
1316,14:55:47,35.4,57.7,19.8,58.6,58.6,36.1
1317,14:55:48,35.4,57.7,19.8,58.6,58.6,36.1
1318,14:55:49,35.4,57.7,19.8,58.6,58.6,36.1
1319,14:55:50,35.4,57.7,19.8,58.6,58.6,36.1
1320,14:55:51,35.5,57.7,19.6,58.6,58.6,36.1
1321,14:55:52,35.5,57.7,19.8,58.6,58.6,36.1
1322,14:55:53,35.5,57.7,19.8,58.6,58.6,36.1
1323,14:55:54,35.5,57.7,19.6,58.6,58.6,36.1
1324,14:55:55,35.5,57.7,19.6,58.6,58.6,36.1
1325,14:55:56,35.5,57.7,19.6,58.6,58.6,36
1326,14:55:57,35.5,57.7,19.8,58.6,58.6,36
1327,14:55:58,35.5,57.7,19.8,58.6,58.6,36
1328,14:55:59,35.5,57.7,19.8,58.6,58.6,36
1329,14:56:00,35.5,57.7,19.8,58.6,58.6,36
1330,14:56:01,35.5,57.7,19.6,58.6,58.6,36
1331,14:56:02,35.4,57.7,19.6,58.6,58.6,36.1
1332,14:56:03,35.5,57.7,19.8,58.6,58.6,36.1
1333,14:56:04,35.5,57.7,19.8,58.6,58.6,36.1
1334,14:56:05,35.5,57.7,19.8,58.6,58.6,36.1
1335,14:56:06,35.5,57.7,19.6,58.6,58.6,36.1
1336,14:56:07,35.5,57.7,19.6,58.6,58.6,36.1
1337,14:56:08,35.6,57.7,19.8,58.6,58.6,36.1
1338,14:56:09,35.6,57.7,19.8,58.6,58.6,36.1
1339,14:56:10,35.5,57.7,19.6,58.6,58.6,36.1
1340,14:56:11,35.6,57.7,19.8,58.6,58.6,36.1
1341,14:56:12,35.6,57.7,19.8,58.6,58.6,36.1
