Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
908,14:41:11,33.7,24,1.2,37.5,37.5,36.4
909,14:41:12,33.7,24,1.2,37.5,37.5,36.4
910,14:41:13,33.7,23.9,1.2,37.4,37.5,36.4
911,14:41:14,33.7,24,1.2,37.5,37.5,36.4
912,14:41:15,33.6,23.9,1.2,37.4,37.5,36.5
913,14:41:16,33.6,23.9,1.2,37.4,37.5,36.5
914,14:41:17,33.6,24,1.2,37.5,37.5,36.5
915,14:41:18,33.6,23.9,1.2,37.4,37.5,36.5
916,14:41:19,33.6,24,1.2,37.5,37.5,36.5
917,14:41:20,33.7,24,1.2,37.5,37.5,36.7
918,14:41:21,33.7,23.9,1.2,37.4,37.5,36.7
919,14:41:22,33.7,24,1.2,37.5,37.5,36.7
920,14:41:23,33.7,23.9,1.2,37.4,37.5,36.7
921,14:41:24,33.7,24,1.2,37.5,37.5,36.7
922,14:41:25,33.7,24,1.2,37.5,37.5,36.7
923,14:41:26,33.7,24,1.2,37.5,37.5,36.7
924,14:41:27,33.7,24,1.2,37.5,37.5,36.7
925,14:41:28,33.7,24,1.2,37.5,37.5,36.7
926,14:41:29,33.7,24,1.2,37.5,37.5,36.7
927,14:41:30,33.7,24,1.2,37.5,37.5,36.7
928,14:41:31,33.7,24,1.2,37.5,37.5,36.7
929,14:41:32,33.7,24,1.2,37.5,37.5,36.7
930,14:41:33,33.7,24,1.2,37.5,37.5,36.7
931,14:41:34,33.7,24,1.2,37.5,37.5,36.7
932,14:41:35,33.9,24,1.2,37.5,37.5,36.9
933,14:41:36,33.9,24,1.2,37.5,37.5,36.9
934,14:41:37,33.9,24,1.2,37.5,37.5,36.9
935,14:41:38,33.9,24,1.2,37.5,37.5,36.9
936,14:41:39,33.7,23.9,1.2,37.4,37.5,37
937,14:41:40,33.7,24,1.2,37.5,37.5,37
938,14:41:41,33.7,24,1.2,37.5,37.5,37
939,14:41:42,33.7,24,1.2,37.5,37.5,37
940,14:41:43,33.7,24,1.2,37.5,37.5,37
941,14:41:44,33.7,24,1.2,37.5,37.5,37
942,14:41:45,32.9,24,1.2,37.5,37.5,37
943,14:41:46,32.9,23.9,1.2,37.4,37.5,37
944,14:41:47,32.9,24,1.2,37.5,37.5,37
945,14:41:48,32.9,24,1.2,37.5,37.5,37
946,14:41:49,32.9,24,1.2,37.5,37.5,37
947,14:41:50,32.8,24,1.2,37.5,37.5,37
948,14:41:51,32.8,24,1.2,37.5,37.5,37
949,14:41:52,32.8,24,1.2,37.5,37.5,37
950,14:41:53,32.8,24,1.2,37.5,37.5,37
951,14:41:54,32.8,24,1.2,37.5,37.5,37
952,14:41:55,32.8,24,1.2,37.5,37.5,37.1
953,14:41:56,32.8,24,1.2,37.5,37.5,37.1
954,14:41:57,32.8,24,1.2,37.5,37.5,37.1
955,14:41:58,32.8,24,1.2,37.5,37.5,37.1
956,14:41:59,32.8,24,1.2,37.5,37.5,37.1
957,14:42:00,32.7,24,1.2,37.5,37.5,37.2
958,14:42:01,32.7,23.9,1.2,37.4,37.5,37.2
959,14:42:02,32.7,23.9,1.2,37.4,37.5,37.2
960,14:42:03,32.7,24,1.2,37.5,37.5,37.2
961,14:42:04,32.7,24,1.2,37.5,37.5,37.2
962,14:42:05,32.7,24,1.2,37.5,37.5,37.2
963,14:42:06,32.7,23.9,1.2,37.4,37.5,37.2
964,14:42:07,32.7,24,1.2,37.5,37.5,37.2
965,14:42:08,32.7,24,1.2,37.5,37.5,37.2
966,14:42:09,32.7,23.9,1.2,37.4,37.5,37.2
967,14:42:10,32.6,24,1.2,37.5,37.5,37.2
968,14:42:11,32.6,24,1.2,37.5,37.5,37.2
969,14:42:12,32.6,24,1.2,37.5,37.5,37.2
970,14:42:13,32.6,24,1.2,37.5,37.5,37.2
971,14:42:14,32.6,24,1.2,37.5,37.5,37.2
972,14:42:15,32.4,23.9,1.2,37.4,37.5,37.2
973,14:42:16,32.4,24,1.2,37.5,37.5,37.2
974,14:42:17,32.4,23.9,1.2,37.4,37.5,37.2
975,14:42:18,32.4,24,1.2,37.5,37.5,37.2
976,14:42:19,32.4,23.9,1.2,37.4,37.5,37.2
977,14:42:20,32.3,24,1.2,37.5,37.5,37.2
978,14:42:21,32.3,23.9,1.2,37.4,37.5,37.2
979,14:42:22,32.3,24,1.2,37.5,37.5,37.2
980,14:42:23,32.3,23.9,1.2,37.4,37.5,37.2
981,14:42:24,32.3,24,1.2,37.5,37.5,37.2
982,14:42:25,32.1,24,1.2,37.5,37.5,37.4
983,14:42:26,32.1,23.9,1.2,37.4,37.5,37.4
984,14:42:27,32.1,23.9,1.2,37.4,37.5,37.4
985,14:42:28,32.1,23.9,1.2,37.4,37.5,37.4
986,14:42:29,32.1,24,1.2,37.5,37.5,37.4
987,14:42:30,32.4,24,1.2,37.5,37.5,37.2
988,14:42:31,32.4,24,1.2,37.5,37.5,37.2
989,14:42:32,32.4,24,1.2,37.5,37.5,37.2
990,14:42:33,32.4,24,1.2,37.5,37.5,37.2
991,14:42:34,32.4,24,1.2,37.5,37.5,37.2
992,14:42:35,32.4,23.9,1.2,37.4,37.5,37
993,14:42:36,32.4,24,1.2,37.5,37.5,37
994,14:42:37,32.4,23.9,1.2,37.4,37.5,37
995,14:42:38,32.4,24,1.2,37.5,37.5,37
996,14:42:39,32.4,24,1.2,37.5,37.5,37
997,14:42:40,32.4,23.9,1.2,37.4,37.5,37
998,14:42:41,32.4,24,1.2,37.5,37.5,37
999,14:42:42,32.4,24,1.2,37.5,37.5,37
1000,14:42:43,32.4,23.9,1.2,37.4,37.5,37
1001,14:42:44,32.4,24,1.2,37.5,37.5,37
1002,14:42:45,32.5,24,1.2,37.5,37.5,36.9
1003,14:42:46,32.5,23.9,1.2,37.4,37.5,36.9
1004,14:42:47,32.5,23.9,1.2,37.4,37.5,36.9
1005,14:42:48,32.5,23.9,1.2,37.4,37.5,36.9
1006,14:42:49,32.4,23.9,1.2,37.4,37.5,37
1007,14:42:50,32.4,23.9,1.2,37.4,37.5,37
1008,14:42:51,32.4,23.9,1.2,37.4,37.5,37
1009,14:42:52,32.4,23.9,1.2,37.4,37.5,37
1010,14:42:53,32.4,23.9,1.2,37.4,37.5,37
1011,14:42:54,32.4,23.9,1.2,37.4,37.4,37
1012,14:42:55,32.7,23.9,1.2,37.4,37.4,37
1013,14:42:56,32.7,23.9,1.2,37.4,37.4,37
1014,14:42:57,32.7,23.9,1.2,37.4,37.4,37
1015,14:42:58,32.7,23.9,1.2,37.4,37.4,37
1016,14:42:59,32.7,24,1.2,37.5,37.4,37
1017,14:43:00,32.8,23.9,1.2,37.4,37.4,36.9
1018,14:43:01,32.8,23.9,1.2,37.4,37.4,36.9
1019,14:43:02,32.8,23.9,1.2,37.4,37.4,36.9
1020,14:43:03,32.8,23.9,1.2,37.4,37.4,36.9
1021,14:43:04,32.8,23.9,1.2,37.4,37.4,36.9
1022,14:43:05,32.9,23.9,1.2,37.4,37.4,37
1023,14:43:06,32.9,23.9,1.2,37.4,37.4,37
1024,14:43:07,32.9,23.9,1.2,37.4,37.4,37
1025,14:43:08,32.9,23.9,1.2,37.4,37.4,37
1026,14:43:09,32.9,23.9,1.2,37.4,37.4,37
1027,14:43:10,32.8,23.9,1.2,37.4,37.4,37
1028,14:43:11,32.8,24,1.2,37.5,37.4,37
1029,14:43:12,32.8,24,1.2,37.5,37.5,37
1030,14:43:13,32.8,23.9,1.2,37.4,37.5,37
1031,14:43:14,32.8,23.9,1.2,37.4,37.5,37
1032,14:43:15,32.9,23.9,1.2,37.4,37.5,36.8
1033,14:43:16,32.9,23.9,1.2,37.4,37.5,36.8
1034,14:43:17,32.9,23.9,1.2,37.4,37.5,36.8
1035,14:43:18,32.9,23.9,1.2,37.4,37.5,36.8
1036,14:43:19,32.9,23.9,1.2,37.4,37.5,36.8
1037,14:43:20,32.8,24,1.2,37.5,37.5,36.8
1038,14:43:21,32.8,23.9,1.2,37.4,37.5,36.8
1039,14:43:22,32.8,23.9,1.2,37.4,37.4,36.8
1040,14:43:23,32.8,23.9,1.2,37.4,37.4,36.8
1041,14:43:24,32.8,24,1.2,37.5,37.5,36.8
1042,14:43:25,32.7,23.9,1.2,37.4,37.5,36.8
1043,14:43:26,32.7,24,1.2,37.5,37.5,36.8
1044,14:43:27,32.7,23.9,1.2,37.4,37.5,36.8
1045,14:43:28,32.7,23.9,1.2,37.4,37.5,36.8
1046,14:43:29,32.7,23.9,1.2,37.4,37.5,36.8
1047,14:43:30,32.7,23.9,1.2,37.4,37.5,36.7
1048,14:43:31,32.7,23.9,1.2,37.4,37.5,36.7
1049,14:43:32,32.7,23.9,1.2,37.4,37.5,36.7
1050,14:43:33,32.7,24,1.2,37.5,37.5,36.7
1051,14:43:34,32.7,23.9,1.2,37.4,37.5,36.7
1052,14:43:35,32.8,23.9,1.2,37.4,37.5,36.7
1053,14:43:36,32.8,23.9,1.2,37.4,37.4,36.7
1054,14:43:37,32.8,23.9,1.2,37.4,37.4,36.7
1055,14:43:38,32.8,23.9,1.2,37.4,37.4,36.7
1056,14:43:39,32.8,23.9,1.2,37.4,37.4,36.7
1057,14:43:40,32.8,23.9,1.2,37.4,37.4,36.7
1058,14:43:41,32.8,23.9,1.2,37.4,37.4,36.7
1059,14:43:42,32.8,23.9,1.2,37.4,37.4,36.7
1060,14:43:43,32.8,24,1.2,37.5,37.4,36.7
1061,14:43:44,32.8,23.9,1.2,37.4,37.4,36.7
1062,14:43:45,32.5,24,1.2,37.5,37.5,36.6
1063,14:43:46,32.5,23.9,1.2,37.4,37.5,36.6
1064,14:43:47,32.5,23.9,1.2,37.4,37.5,36.6
1065,14:43:48,32.5,23.9,1.2,37.4,37.5,36.6
1066,14:43:49,32.5,23.9,1.2,37.4,37.5,36.6
1067,14:43:50,32.3,23.9,1.2,37.4,37.5,36.5
1068,14:43:51,32.3,23.9,1.2,37.4,37.5,36.5
1069,14:43:52,32.3,24,1.2,37.5,37.5,36.5
1070,14:43:53,32.3,23.9,1.2,37.4,37.5,36.5
1071,14:43:54,32.3,23.9,1.2,37.4,37.5,36.5
1072,14:43:55,32.4,23.9,1.2,37.4,37.4,36.5
1073,14:43:56,32.4,23.9,1.2,37.4,37.4,36.5
1074,14:43:57,32.4,23.9,1.2,37.4,37.4,36.5
1075,14:43:58,32.4,23.9,1.2,37.4,37.4,36.5
1076,14:43:59,32.4,23.9,1.2,37.4,37.4,36.5
1077,14:44:00,32.3,24,1.2,37.5,37.5,36.4
1078,14:44:01,32.3,23.9,1.2,37.4,37.5,36.4
1079,14:44:02,32.3,23.9,1.2,37.4,37.4,36.4
1080,14:44:03,32.3,23.9,1.2,37.4,37.4,36.4
1081,14:44:04,32.3,23.9,1.2,37.4,37.4,36.4
1082,14:44:05,32.3,24,1.2,37.5,37.5,36.2
1083,14:44:06,32.3,23.9,1.2,37.4,37.5,36.2
1084,14:44:07,32.3,23.9,1.2,37.4,37.5,36.2
1085,14:44:08,32.3,23.9,1.2,37.4,37.5,36.2
1086,14:44:09,32.3,23.9,1.2,37.4,37.5,36.2
1087,14:44:10,32.3,23.9,1.2,37.4,37.4,36.3
1088,14:44:11,32.3,23.9,1.2,37.4,37.4,36.3
1089,14:44:12,32.3,23.9,1.2,37.4,37.4,36.3
1090,14:44:13,32.3,23.9,1.2,37.4,37.4,36.3
1091,14:44:14,32.3,23.9,1.2,37.4,37.4,36.3
1092,14:44:15,32.5,23.9,1.2,37.4,37.4,36.4
1093,14:44:16,32.5,23.9,1.2,37.4,37.4,36.4
1094,14:44:17,32.5,23.9,1.2,37.4,37.4,36.4
1095,14:44:18,32.5,23.9,1.2,37.4,37.4,36.4
1096,14:44:19,32.5,23.9,1.2,37.4,37.4,36.4
1097,14:44:20,32.4,24,1.2,37.5,37.4,36.3
1098,14:44:21,32.4,23.9,1.2,37.4,37.4,36.3
1099,14:44:22,32.4,23.9,1.2,37.4,37.4,36.3
1100,14:44:23,32.4,23.9,1.2,37.4,37.4,36.3
1101,14:44:24,32.4,23.9,1.2,37.4,37.4,36.3
1102,14:44:25,32.4,23.9,1.2,37.4,37.4,36.5
1103,14:44:26,32.4,23.9,1.2,37.4,37.4,36.5
1104,14:44:27,32.4,23.9,1.2,37.4,37.4,36.5
1105,14:44:28,32.4,23.9,1.2,37.4,37.4,36.5
1106,14:44:29,32.4,23.9,1.2,37.4,37.4,36.5
1107,14:44:30,32.4,23.9,1.2,37.4,37.4,36.6
1108,14:44:31,32.4,23.9,1.2,37.4,37.4,36.6
1109,14:44:32,32.4,23.9,1.2,37.4,37.4,36.6
1110,14:44:33,32.4,23.9,1.2,37.4,37.4,36.6
1111,14:44:34,32.4,23.9,1.2,37.4,37.4,36.6
1112,14:44:35,32.4,23.9,1.2,37.4,37.4,36.6
1113,14:44:36,32.4,23.9,1.2,37.4,37.4,36.6
1114,14:44:37,32.4,23.9,1.2,37.4,37.4,36.6
1115,14:44:38,32.4,23.9,1.2,37.4,37.4,36.6
1116,14:44:39,32.4,23.9,1.2,37.4,37.4,36.6
1117,14:44:40,32.4,23.9,1.2,37.4,37.4,36.6
1118,14:44:41,32.4,23.9,1.2,37.4,37.4,36.6
1119,14:44:42,32.4,23.9,1.2,37.4,37.4,36.6
1120,14:44:43,32.4,23.9,1.2,37.4,37.4,36.6
1121,14:44:44,32.4,23.9,1.2,37.4,37.4,36.6
1122,14:44:45,32.3,23.9,1.2,37.4,37.4,36.6
1123,14:44:46,32.3,23.9,1.2,37.4,37.4,36.6
1124,14:44:47,32.3,23.9,1.2,37.4,37.4,36.6
1125,14:44:48,32.3,23.9,1.2,37.4,37.4,36.6
1126,14:44:49,32.3,23.9,1.2,37.4,37.4,36.6
1127,14:44:50,32.4,23.9,1.2,37.4,37.4,36.6
1128,14:44:51,32.4,23.9,1.2,37.4,37.4,36.6
1129,14:44:52,32.4,23.9,1.2,37.4,37.4,36.6
1130,14:44:53,32.4,23.9,1.2,37.4,37.4,36.6
1131,14:44:54,32.4,23.9,1.2,37.4,37.4,36.6
1132,14:44:55,32.5,23.9,1.2,37.4,37.4,36.5
1133,14:44:56,32.5,23.9,1.2,37.4,37.4,36.5
1134,14:44:57,32.5,23.9,1.2,37.4,37.4,36.5
1135,14:44:58,32.5,23.9,1.2,37.4,37.4,36.5
1136,14:44:59,32.5,23.9,1.2,37.4,37.4,36.5
1137,14:45:00,32.5,23.9,1.2,37.4,37.4,36.6
1138,14:45:01,32.5,23.9,1.2,37.4,37.4,36.6
1139,14:45:02,32.5,23.9,1.2,37.4,37.4,36.6
1140,14:45:03,32.5,23.9,1.2,37.4,37.4,36.6
1141,14:45:04,32.5,23.9,1.2,37.4,37.4,36.6
1142,14:45:05,32.6,23.9,1.2,37.4,37.4,36.7
1143,14:45:06,32.6,23.9,1.2,37.4,37.4,36.7
1144,14:45:07,32.6,23.9,1.2,37.4,37.4,36.7
1145,14:45:08,32.6,24,1.2,37.5,37.4,36.7
1146,14:45:09,32.6,23.9,1.2,37.4,37.4,36.7
1147,14:45:10,32.4,23.9,1.2,37.4,37.4,36.8
1148,14:45:11,32.4,23.9,1.2,37.4,37.4,36.8
1149,14:45:12,32.4,23.9,1.2,37.4,37.4,36.8
1150,14:45:13,32.4,23.9,1.2,37.4,37.4,36.8
1151,14:45:14,32.4,23.9,1.2,37.4,37.4,36.8
1152,14:45:15,32.5,23.9,1.2,37.4,37.4,36.9
1153,14:45:16,32.5,23.9,1.2,37.4,37.4,36.9
1154,14:45:17,32.5,23.9,1.2,37.4,37.4,36.9
1155,14:45:18,32.5,23.9,1.2,37.4,37.4,36.9
1156,14:45:19,32.5,23.9,1.2,37.4,37.4,36.9
1157,14:45:20,32.4,23.9,1.2,37.4,37.4,37
1158,14:45:21,32.4,23.9,1.2,37.4,37.4,37
1159,14:45:22,32.4,23.9,1.2,37.4,37.4,37
1160,14:45:23,32.4,23.9,1.2,37.4,37.4,37
1161,14:45:24,32.4,23.9,1.2,37.4,37.4,37
1162,14:45:25,32.3,23.9,1.2,37.4,37.4,37
1163,14:45:26,32.3,23.9,1.2,37.4,37.4,37
1164,14:45:27,32.3,23.9,1.2,37.4,37.4,37
1165,14:45:28,32.3,23.9,1.2,37.4,37.4,37
1166,14:45:29,32.3,23.9,1.2,37.4,37.4,37
1167,14:45:30,32.1,23.9,1.2,37.4,37.4,37
1168,14:45:31,32.1,23.9,1.2,37.4,37.4,37
1169,14:45:32,32.1,23.9,1.2,37.4,37.4,37
1170,14:45:33,32.1,23.9,1.2,37.4,37.4,37
1171,14:45:34,32.1,23.9,1.2,37.4,37.4,37
1172,14:45:35,32.2,23.9,1.2,37.4,37.4,36.9
1173,14:45:36,32.2,23.9,1.2,37.4,37.4,36.9
1174,14:45:37,32.2,23.9,1.2,37.4,37.4,36.9
1175,14:45:38,32.2,23.9,1.2,37.4,37.4,36.9
1176,14:45:39,32.2,23.9,1.2,37.4,37.4,36.9
1177,14:45:40,32.3,23.9,1.2,37.4,37.4,36.9
1178,14:45:41,32.3,23.9,1.2,37.4,37.4,36.9
1179,14:45:42,32.3,23.9,1.2,37.4,37.4,36.9
1180,14:45:43,32.3,23.9,1.2,37.4,37.4,36.9
1181,14:45:44,32.3,23.9,1.2,37.4,37.4,36.9
1182,14:45:45,32.2,23.9,1.2,37.4,37.4,36.9
1183,14:45:46,32.2,23.9,1.2,37.4,37.4,36.9
1184,14:45:47,32.2,23.9,1.2,37.4,37.4,36.9
1185,14:45:48,32.2,23.9,1.2,37.4,37.4,36.9
1186,14:45:49,32.2,23.9,1.2,37.4,37.4,36.9
1187,14:45:50,32.2,23.9,1.2,37.4,37.4,36.9
1188,14:45:51,32.2,24,1.2,37.5,37.4,36.9
1189,14:45:52,32.2,23.9,1.2,37.4,37.4,36.9
1190,14:45:53,32.2,23.9,1.2,37.4,37.4,36.9
1191,14:45:54,32.2,23.9,1.2,37.4,37.4,36.9
1192,14:45:55,32.3,23.9,1.2,37.4,37.4,36.8
1193,14:45:56,32.3,23.9,1.2,37.4,37.4,36.8
1194,14:45:57,32.3,23.9,1.2,37.4,37.4,36.8
1195,14:45:58,32.3,23.9,1.2,37.4,37.4,36.8
1196,14:45:59,32.3,24,1.2,37.5,37.5,36.8
1197,14:46:00,32.3,23.9,1.2,37.4,37.5,36.9
1198,14:46:01,32.3,23.9,1.2,37.4,37.4,36.9
1199,14:46:02,32.3,23.9,1.2,37.4,37.4,36.9
1200,14:46:03,32.3,23.9,1.2,37.4,37.4,36.9
1201,14:46:04,32.3,23.9,1.2,37.4,37.4,36.9
1202,14:46:05,32.2,23.9,1.2,37.4,37.4,36.8
1203,14:46:06,32.2,24,1.2,37.5,37.5,36.8
1204,14:46:07,32.2,23.9,1.2,37.4,37.5,36.8
1205,14:46:08,32.2,23.9,1.2,37.4,37.5,36.8
1206,14:46:09,32.2,23.9,1.2,37.4,37.4,36.8
1207,14:46:10,32.1,23.9,1.2,37.4,37.4,36.8
1208,14:46:11,32.1,23.9,1.2,37.4,37.4,36.8
1209,14:46:12,32.1,23.9,1.2,37.4,37.4,36.8
1210,14:46:13,32.1,23.9,1.2,37.4,37.4,36.8
1211,14:46:14,32.1,23.9,1.2,37.4,37.4,36.8
1212,14:46:15,32.3,23.9,1.2,37.4,37.4,36.8
1213,14:46:16,32.3,23.9,1.2,37.4,37.4,36.8
1214,14:46:17,32.3,23.9,1.2,37.4,37.4,36.8
1215,14:46:18,32.3,23.9,1.2,37.4,37.4,36.8
1216,14:46:19,32.3,23.9,1.2,37.4,37.4,36.8
1217,14:46:20,32.2,23.9,1.2,37.4,37.4,36.8
1218,14:46:21,32.2,23.9,1.2,37.4,37.4,36.8
1219,14:46:22,32.2,23.9,1.2,37.4,37.4,36.8
1220,14:46:23,32.2,23.9,1.2,37.4,37.4,36.8
1221,14:46:24,32.2,23.9,1.2,37.4,37.4,36.8
1222,14:46:25,32.4,23.9,1.2,37.4,37.4,36.8
1223,14:46:26,32.4,23.9,1.2,37.4,37.4,36.8
1224,14:46:27,32.4,23.9,1.2,37.4,37.4,36.8
1225,14:46:28,32.4,23.9,1.2,37.4,37.4,36.8
1226,14:46:29,32.4,23.9,1.2,37.4,37.4,36.8
1227,14:46:30,32.3,23.9,1.2,37.4,37.4,36.9
1228,14:46:31,32.3,23.9,1.2,37.4,37.4,36.9
1229,14:46:32,32.3,23.9,1.2,37.4,37.4,36.9
1230,14:46:33,32.3,23.9,1.2,37.4,37.4,36.9
1231,14:46:34,32.3,23.9,1.2,37.4,37.4,36.9
1232,14:46:35,32.3,23.9,1.2,37.4,37.4,37
1233,14:46:36,32.3,23.9,1.2,37.4,37.4,37
1234,14:46:37,32.3,23.9,1.2,37.4,37.4,37
1235,14:46:38,32.3,23.9,1.2,37.4,37.4,37
1236,14:46:39,32.3,23.9,1.2,37.4,37.4,37
1237,14:46:40,32.4,23.9,1.2,37.4,37.4,36.8
1238,14:46:41,32.4,23.9,1.2,37.4,37.4,36.8
1239,14:46:42,32.4,23.9,1.2,37.4,37.4,36.8
1240,14:46:43,32.4,23.9,1.2,37.4,37.4,36.8
1241,14:46:44,32.4,23.9,1.2,37.4,37.4,36.8
1242,14:46:45,32.4,23.9,1.2,37.4,37.4,36.7
1243,14:46:46,32.4,24,1.2,37.5,37.4,36.7
1244,14:46:47,32.4,23.9,1.2,37.4,37.4,36.7
1245,14:46:48,32.4,23.9,1.2,37.4,37.4,36.7
1246,14:46:49,32.4,23.9,1.2,37.4,37.4,36.7
1247,14:46:50,32.5,23.9,1.2,37.4,37.4,36.8
1248,14:46:51,32.5,23.9,1.2,37.4,37.4,36.8
1249,14:46:52,32.5,23.9,1.2,37.4,37.4,36.8
1250,14:46:53,32.5,23.9,1.2,37.4,37.4,36.8
1251,14:46:54,32.5,23.9,1.2,37.4,37.4,36.8
1252,14:46:55,32.6,23.9,1.2,37.4,37.4,36.6
1253,14:46:56,32.6,23.9,1.2,37.4,37.4,36.6
1254,14:46:57,32.6,23.9,1.2,37.4,37.4,36.6
1255,14:46:58,32.6,23.9,1.2,37.4,37.4,36.6
1256,14:46:59,32.6,23.9,1.2,37.4,37.4,36.6
1257,14:47:00,32.8,23.9,1.2,37.4,37.4,36.5
1258,14:47:01,32.8,23.9,1.2,37.4,37.4,36.5
1259,14:47:02,32.8,23.9,1.2,37.4,37.4,36.5
1260,14:47:03,32.8,23.9,1.2,37.4,37.4,36.5
1261,14:47:04,32.8,23.9,1.2,37.4,37.4,36.5
1262,14:47:05,32.9,23.9,1.2,37.4,37.4,36.6
1263,14:47:06,32.9,23.9,1.2,37.4,37.4,36.6
1264,14:47:07,32.9,23.9,1.2,37.4,37.4,36.6
1265,14:47:08,32.9,23.9,1.2,37.4,37.4,36.6
1266,14:47:09,32.9,23.9,1.2,37.4,37.4,36.6
1267,14:47:10,33.1,23.9,1.2,37.4,37.4,36.6
1268,14:47:11,33.1,23.9,1.2,37.4,37.4,36.6
1269,14:47:12,33.1,23.9,1.2,37.4,37.4,36.6
1270,14:47:13,33.1,23.9,1.2,37.4,37.4,36.6
1271,14:47:14,33.1,23.9,1.2,37.4,37.4,36.6
1272,14:47:15,33,23.9,1.2,37.4,37.4,36.6
1273,14:47:16,33,23.9,1.2,37.4,37.4,36.6
1274,14:47:17,33,23.9,1.2,37.4,37.4,36.6
1275,14:47:18,33,23.9,1.2,37.4,37.4,36.6
1276,14:47:19,33,23.9,1.2,37.4,37.4,36.6
1277,14:47:20,33.2,24,1.2,37.5,37.4,36.5
1278,14:47:21,33.2,23.9,1.2,37.4,37.4,36.5
1279,14:47:22,33.2,23.9,1.2,37.4,37.4,36.5
1280,14:47:23,33.2,23.9,1.2,37.4,37.4,36.5
1281,14:47:24,33.2,23.9,1.2,37.4,37.4,36.5
1282,14:47:25,33.1,23.9,1.2,37.4,37.4,36.6
1283,14:47:26,33.1,23.9,1.2,37.4,37.4,36.6
1284,14:47:27,33.1,23.9,1.2,37.4,37.4,36.6
1285,14:47:28,33.1,23.9,1.2,37.4,37.4,36.6
1286,14:47:29,33.1,23.9,1.2,37.4,37.4,36.6
1287,14:47:30,33.2,23.9,1.2,37.4,37.4,36.5
1288,14:47:31,33.2,23.9,1.2,37.4,37.4,36.5
1289,14:47:32,33.2,23.9,1.2,37.4,37.4,36.5
1290,14:47:33,33.2,23.9,1.2,37.4,37.4,36.5
1291,14:47:34,33.2,23.9,1.2,37.4,37.4,36.5
1292,14:47:35,33.4,23.9,1.2,37.4,37.4,36.4
1293,14:47:36,33.4,23.9,1.2,37.4,37.4,36.4
1294,14:47:37,33.4,23.9,1.2,37.4,37.4,36.4
1295,14:47:38,33.4,23.9,1.2,37.4,37.4,36.4
1296,14:47:39,33.4,23.9,1.2,37.4,37.4,36.4
1297,14:47:40,33.3,23.9,1.2,37.4,37.4,36.4
1298,14:47:41,33.3,23.9,1.2,37.4,37.4,36.4
1299,14:47:42,33.3,23.9,1.2,37.4,37.4,36.4
1300,14:47:43,33.3,23.9,1.2,37.4,37.4,36.4
1301,14:47:44,33.3,23.9,1.2,37.4,37.4,36.4
1302,14:47:45,33.5,23.9,1.2,37.4,37.4,36.3
1303,14:47:46,33.5,23.9,1.2,37.4,37.4,36.3
1304,14:47:47,33.5,23.9,1.2,37.4,37.4,36.3
1305,14:47:48,33.5,23.9,1.2,37.4,37.4,36.3
1306,14:47:49,33.5,23.9,1.2,37.4,37.4,36.3
1307,14:47:50,33.7,23.9,1.2,37.4,37.4,36.2
1308,14:47:51,33.7,23.9,1.2,37.4,37.4,36.2
1309,14:47:52,33.7,23.9,1.2,37.4,37.4,36.2
1310,14:47:53,33.7,23.9,1.2,37.4,37.4,36.2
1311,14:47:54,33.7,23.9,1.2,37.4,37.4,36.2
1312,14:47:55,33.7,23.9,1.2,37.4,37.4,36.2
1313,14:47:56,33.7,23.9,1.2,37.4,37.4,36.2
1314,14:47:57,33.7,23.9,1.2,37.4,37.4,36.2
1315,14:47:58,33.7,23.9,1.2,37.4,37.4,36.2
1316,14:47:59,33.7,23.9,1.2,37.4,37.4,36.2
1317,14:48:00,34,23.9,1.2,37.4,37.4,36.2
1318,14:48:01,34,23.9,1.2,37.4,37.4,36.2
1319,14:48:02,34,23.9,1.2,37.4,37.4,36.2
1320,14:48:03,34,23.9,1.2,37.4,37.4,36.2
1321,14:48:04,34,23.9,1.2,37.4,37.4,36.2
1322,14:48:05,33.8,23.9,1.2,37.4,37.4,36.2
1323,14:48:06,33.8,23.9,1.2,37.4,37.4,36.2
1324,14:48:07,33.8,23.9,1.2,37.4,37.4,36.2
1325,14:48:08,33.8,23.9,1.2,37.4,37.4,36.2
1326,14:48:09,33.8,23.9,1.2,37.4,37.4,36.2
1327,14:48:10,33.8,23.9,1.2,37.4,37.4,36.2
1328,14:48:11,33.8,23.9,1.2,37.4,37.4,36.2
1329,14:48:12,33.8,23.9,1.2,37.4,37.4,36.2
1330,14:48:13,33.8,23.9,1.2,37.4,37.4,36.2
1331,14:48:14,33.8,23.9,1.2,37.4,37.4,36.2
1332,14:48:15,33.7,23.9,1.2,37.4,37.4,36.4
1333,14:48:16,33.7,23.9,1.2,37.4,37.4,36.4
1334,14:48:17,33.7,23.9,1.2,37.4,37.4,36.4
1335,14:48:18,33.7,23.9,1.2,37.4,37.4,36.4
1336,14:48:19,33.7,23.9,1.2,37.4,37.4,36.4
1337,14:48:20,33.7,23.9,1.2,37.4,37.4,36.2
1338,14:48:21,33.7,23.9,1.2,37.4,37.4,36.2
1339,14:48:22,33.7,23.9,1.2,37.4,37.4,36.2
1340,14:48:23,33.7,23.9,1.2,37.4,37.4,36.2
1341,14:48:24,33.7,23.9,1.2,37.4,37.4,36.2
1342,14:48:25,33.5,23.9,1.2,37.4,37.4,36.2
